Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Garrett Davila","WSN",0,0,0,5.22859,1,1,0,0,,3.13605,14,3,2,2,1,1,0,0,2,6.32229,3.544,1.78394,1.47969,0.161732,0.0906596,0.07107200473546982,0.264094,1.42451,0.285348,0.661441,,,5.2205,0.0048124,-0.00473134,999,,,,,,,4.106801652908325,1.3095441882105725,3.6802713871002197,1.173535615629679,,,,,,,,,,,,,,,,,,,"Garrett Davila","sa875052",663657
"Matt Ager","PIT",0,0,0,5.10493,1,1,0,0,,3,13,3,2,2,0,2,0,0,2,6.97767,4.52232,1.54294,1.31337,0.175539,0.113769,0.0617700070142746,0.256583,1.49373,0.287324,0.677982,,,5.1732,0.00460108,-0.00726113,999,,,,,,,12.400000000000002,4.133333333333334,13,4.333333333333333,,,,,,,,,,,,,,,,,,,"Matt Ager","sa3025798",700400
"Colten Brewer","NYY",1,1,0,4.02478,17,0,0,0,,17,75,15,9,8,2,7,,1,17,8.75314,3.80337,2.30142,1.17458,0.226933,0.0986058,0.12832754850387573,0.229264,1.29743,0.27438,0.72574,,,4.26864,0.00458667,-0.0378263,999,,,,,,,72.20000000000002,4.247058823529413,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Colten Brewer","12997",605155
"Trent Harris","SFG",0,0,0,3.9324,1,0,0,0,,1.97738,8,2,1,1,0,1,0,0,2,8.10378,3.24619,2.4964,0.965044,0.234967,0.0941222,0.14084450155496597,0.233794,1.16254,0.286787,0.676904,,,3.96677,0.00458546,0.00155098,999,,,,,,,10.432599043846132,5.275975422625213,10.88689124584198,5.505720137470187,,,,,,,,,,,,,,,,,,,"Trent Harris","sa3022526",805345
"Daniel Federman","BAL",0,0,0,5.22698,1,1,0,0,,3.19797,13,3,2,2,1,1,0,0,2,6.31724,3.35925,1.88055,1.43933,0.167179,0.088899,0.07827980816364288,0.265164,1.37567,0.28867,0.643648,,,5.09634,0.00456122,-0.00811171,999,,,,,,,4.565002059936526,1.4274672428919661,3.989866256713867,1.2476233986755805,,,,,,,,,,,,,,,,,,,"Daniel Federman","sa3017460",679946
"Josh Sanders",,0,0,0,5.88425,1,1,0,0,,3,11,3,2,2,0,1,0,0,2,5.07485,3.43783,1.47618,1.31654,0.153783,0.104177,0.049606770277023315,0.277656,1.28258,0.297746,0.527453,,,5.2097,0.00455095,-0.0149256,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Josh Sanders","sa3067414",699560
"Juan Mercedes","SFG",0,0,0,5.01929,1,1,0,0,,4.72923,20,5,3,3,1,1,0,0,3,5.72453,2.76422,2.07094,1.46868,0.147241,0.0710985,0.0761420726776123,0.265288,1.36006,0.280697,0.663603,,,5.06839,0.00454168,-0.00923373,999,,,,,,,12.696276760101316,2.684641245375662,13.646132946014404,2.885489347702091,,,,,,,,,,,,,,,,,,,"Juan Mercedes","sa3002818",675195
"Brody Hopkins","TBR",0,0,0,4.99888,1,1,0,0,,4.60383,20,4,3,3,1,2,0,0,3,6.79748,4.49907,1.51086,1.20392,0.175398,0.116092,0.059306882321834564,0.255044,1.45789,0.287472,0.669942,,,5.04455,0.00450718,-0.0261338,999,,,,,,,11.368309211730955,2.4693179706682242,10.01912784576416,2.176261392893697,,,,,,,,,,,,,,,,,,,"Brody Hopkins","sa3023515",811315
"Reiver Camacho","COL",0,0,0,6.04754,1,1,0,0,,3,13,3,2,2,0,1,0,0,2,5.77782,3.8955,1.4832,1.45022,0.148149,0.0998847,0.048264481127262115,0.292369,1.55919,0.316529,0.618834,,,5.41973,0.00448455,0.0108561,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Reiver Camacho","sa3023839",821096
"Eliazar Dishmey","MIA",0,0,0,5.32201,1,1,0,0,,3.8989,17,4,3,2,1,2,0,0,3,6.37267,4.02377,1.58376,1.36988,0.164495,0.103864,0.0606311559677124,0.265602,1.45882,0.29147,0.652595,,,5.21499,0.00441627,-0.0445138,999,,,,,,,6.151877880096437,1.5778486413225272,6.49451208114624,1.6657282967926363,,,,,,,,,,,,,,,,,,,"Eliazar Dishmey","sa3019181",803244
"Owen Hall","DET",0,0,0,4.98358,1,1,0,0,,2.25,10,2,1,1,0,1,0,0,2,6.90733,4.52428,1.52673,1.19906,0.177111,0.116007,0.06110399216413498,0.255327,1.46792,0.288924,0.673581,,,5.02244,0.00438765,0.0379931,999,,,,,,,12.450000000000003,5.533333333333335,12.25,5.444444444444445,,,,,,,,,,,,,,,,,,,"Owen Hall","sa3066594",815157
"Tyson Neighbors","SDP",0,0,0,3.71261,1,0,0,0,,1.18785,5,1,1,0,0,1,0,0,1,10.8436,4.41085,2.4584,1.11879,0.267583,0.108844,0.15873875468969345,0.218256,1.3547,0.281238,0.765794,,,3.99666,0.00438229,-0.0414501,999,,,,,,,5.190073227882387,4.369308524586907,4.939238667488098,4.158141256829696,,,,,,,,,,,,,,,,,,,"Tyson Neighbors","sa3025569",695695
"Kyle DeGroat","KCR",0,0,0,5.48526,1,1,0,0,,3.2,15,4,2,2,1,2,0,0,3,7.30985,4.31964,1.69224,1.43195,0.17327,0.102391,0.0708789974451065,0.277135,1.63152,0.311708,0.685594,,,5.2072,0.00432552,0.00527834,999,,,,,,,0.9800003528594967,0.3062501057051105,3.000000238418579,0.9375000605359665,,,,,,,,,,,,,,,,,,,"Kyle DeGroat","sa3067388",826940
"Ty Cummings","TBR",0,0,0,5.1986,1,1,0,0,,4.52851,19,5,3,3,1,2,0,0,3,6.21944,3.85617,1.61285,1.27074,0.161576,0.10018,0.061395689845085144,0.267448,1.44505,0.294862,0.652698,,,5.04749,0.00427511,-0.0304428,999,,,,,,,8.211002922058103,1.81317824967974,9.642569541931152,2.1293010769105387,,,,,,,,,,,,,,,,,,,"Ty Cummings","sa3023365",807744
"Anthony Solometo","PIT",0,0,0,5.43255,1,1,0,0,,3.867,16,4,3,2,1,2,0,0,2,5.4058,4.11115,1.31491,1.1839,0.141049,0.107269,0.033780090510845184,0.275372,1.49039,0.298568,0.636266,,,5.19022,0.00426191,-0.046422,999,,,,,,,3.9158325195312518,1.0126268604889757,4.33502197265625,1.121028457786827,,,,,,,,,,,,,,,,,,,"Anthony Solometo","sa3018259",696143
"Ixan Henderson","STL",0,0,0,5.26275,1,1,0,0,,4.63966,20,5,3,3,1,2,0,0,3,6.13833,3.77011,1.62815,1.35571,0.161538,0.0992154,0.06232263147830963,0.264958,1.41424,0.288894,0.644504,,,5.15734,0.00425707,-0.0130149,999,,,,,,,9.033461952209475,1.9470107191462016,10.198285102844238,2.198068748968404,,,,,,,,,,,,,,,,,,,"Ixan Henderson","sa3022953",809100
"Chad Kuhl",,0,0,0,4.96266,1,1,0,0,,2.60351,12,3,2,1,0,1,0,0,2,7.71254,4.55219,1.69425,1.30753,0.186881,0.110303,0.07657773047685623,0.256707,1.53965,0.293729,0.701509,,,5.01569,0.00418686,-0.0335646,999,,,,,,,12.46598563194275,4.788142970657566,14.017557859420776,5.384096621962122,,,,,,,,,,,,,,,,,,,"Chad Kuhl","14975",641771
"Colby Holcombe","TOR",0,0,0,5.36806,1,1,0,0,,4.17245,17,4,3,2,1,2,0,0,3,5.47063,3.6189,1.51168,1.32997,0.145812,0.0964568,0.04935523867607117,0.269801,1.40601,0.288717,0.629255,,,5.21522,0.0041162,-0.0431521,999,,,,,,,8.176098728179932,1.9595458325604986,7.862228870391846,1.8843214019068935,,,,,,,,,,,,,,,,,,,"Colby Holcombe","sa3025302",802418
"Alvaro Rios","CHW",0,0,0,5.20325,1,0,0,0,,1,2,0,1,1,0,0,0,0,0,3.05183,1.84057,1.65809,0.610238,0.169546,0.102254,0.06729193776845932,0.265273,0.674888,0.294648,0.0748935,,,4.05018,0.00401854,-0.0478249,999,,,,,,,7.4,7.4,5,5,,,,,,,,,,,,,,,,,,,"Alvaro Rios","sa3023984",823349
"Logan Van Treeck","CIN",0,0,0,5.42158,1,1,0,0,,2.1,10,2,1,1,0,1,0,0,2,8.13313,4.04978,2.00829,1.83685,0.189773,0.094495,0.09527809172868729,0.261188,1.56265,0.288229,0.708503,,,5.51791,0.00401543,0.0378161,999,,,,,,,11.339999294281007,5.3999999091738715,11.499999523162842,5.476190497815745,,,,,,,,,,,,,,,,,,,"Logan Van Treeck","sa3044363",689912
"Bryan Hoeing","SDP",1,2,0,4.20382,29,0,0,0,,29,125,29,15,14,4,9,,1,23,7.07006,2.61146,2.70732,1.1465,0.185309,0.0684474,0.11686143279075623,0.253165,1.28096,0.287736,0.706033,,,4.16913,0.00401265,-0.0530512,999,,,,,,,106.00000000000003,3.6551724137931045,109,3.7586206896551726,,,,,,,,,,,,,,,,,,,"Bryan Hoeing","26304",663773
"Emmett Olson","MIA",0,0,0,5.51833,1,1,0,0,,4.4751,19,5,3,3,1,2,0,0,3,5.6035,3.65919,1.53135,1.34688,0.145413,0.0949572,0.05045551061630249,0.278166,1.47151,0.299489,0.635358,,,5.22663,0.00400142,-0.0111321,999,,,,,,,7.815729713439939,1.746493294272262,9.375493049621582,2.0950360800608463,,,,,,,,,,,,,,,,,,,"Emmett Olson","sa3023223",801207
"Carson Spiers","CIN",1,1,1,5.13386,25,1,0,0,,31,134,32,19,17,5,11,,1,24,7.1859,3.33442,2.15507,1.56359,0.181969,0.0844376,0.0975310206413269,0.262142,1.41144,0.289191,0.674882,,,5.01974,0.00396815,-0.0278379,733.7100219726562,,,,,,,96.69999999999997,3.119354838709677,102,3.2903225806451615,,,,,,,,,,,,,,,,,,,"Carson Spiers","27685",686730
"Angel Macuare","MIN",0,0,0,4.9767,1,1,0,0,,2.61504,11,3,2,1,0,1,0,0,2,6.829,3.44434,1.98267,1.56883,0.173247,0.0873804,0.085866279900074,0.252466,1.38003,0.272769,0.683168,,,5.2032,0.0039582,-0.0388293,999,,,,,,,12.551294708251952,4.799657193038247,14.075199127197266,5.382403353964964,,,,,,,,,,,,,,,,,,,"Angel Macuare","sa3003039",672836
"Aidan Foeller","LAD",0,0,0,5.0861,1,1,0,0,,3.89724,18,4,2,2,1,2,0,0,4,9.35424,5.46453,1.71181,1.53827,0.226486,0.132308,0.09417830407619476,0.237681,1.54035,0.280666,0.709507,,,5.29837,0.00393497,0.039612,999,,,,,,,8.139541912078856,2.088542541105909,8.48617696762085,2.1774863745007247,,,,,,,,,,,,,,,,,,,"Aidan Foeller","sa3025616",826538
"Garrett Hill","SEA",0,0,0,4.49999,1,1,0,0,,2.23609,11,2,1,1,0,1,0,0,2,9.12576,5.66079,1.6121,1.1887,0.213505,0.132439,0.08106592297554016,0.234609,1.58208,0.281514,0.741479,,,4.91553,0.00390468,0.031373,999,,,,,,,12.347069120407106,5.521721751819495,12.180452108383179,5.447209106709645,,,,,,,,,,,,,,,,,,,"Garrett Hill","25097",682051
"Austin Troesser","NYM",0,0,0,4.88718,1,1,0,0,,2.53587,11,2,2,1,0,1,0,0,2,7.90828,4.65948,1.69725,1.38481,0.194229,0.114438,0.07979129254817963,0.246491,1.49236,0.280943,0.70423,,,5.11931,0.00375087,-0.0466672,999,,,,,,,14.56544737815857,5.7437645064527185,13.679356336593628,5.394341784177924,,,,,,,,,,,,,,,,,,,"Austin Troesser","sa3023281",809340
"Landon Harper","ATL",0,0,0,5.31958,1,1,0,0,,2.48256,10,2,2,1,0,1,0,0,1,4.99132,2.48488,2.00867,1.4136,0.140223,0.0698089,0.07041428238153458,0.274249,1.27411,0.287265,0.596216,,,5.04708,0.00371633,-0.0406737,999,,,,,,,12.17092046737671,4.902574784890381,11.412784099578857,4.597189481433932,,,,,,,,,,,,,,,,,,,"Landon Harper","sa3020404",804542
"Connor Van Scoyoc","COL",0,0,0,6.19967,1,1,0,0,,5.13262,22,6,4,4,1,2,0,0,2,4.29021,3.6536,1.17424,1.33587,0.113021,0.0962507,0.016770794987678528,0.301491,1.54123,0.31424,0.591599,,,5.49915,0.00370632,-0.0279441,999,,,,,,,8.081369304656986,1.5745122924551649,10.663087368011475,2.0775145279875407,,,,,,,,,,,,,,,,,,,"Connor Van Scoyoc","sa3010243",681854
"Ryan Fernandez","STL",2,2,0,4.11597,39,0,0,5,,39,168,36,19,18,4,17,,2,38,8.75724,3.94969,2.2172,1.01919,0.226018,0.101939,0.12407928705215454,0.240326,1.35649,0.294432,0.715377,,,4.09412,0.00368875,-0.0233044,666.4099731445312,,,,,,,184.80000000000004,4.738461538461539,182,4.666666666666667,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Sebastián  Rivero","LAA",0,0,0,4.35055,1,0,0,0,,1,3,1,1,0,0,0,0,0,1,5.70531,2.47016,2.3097,0.881246,0.211308,0.0914873,0.11982060223817825,0.241781,0.925614,0.282074,0.504282,,,4.09209,0.00367258,-0.0466665,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sebastian  Rivero","21735",665861
"Garrett Baumann","ATL",0,0,0,5.27593,1,1,0,0,,4.71239,20,5,3,3,1,2,0,0,3,5.26541,3.32456,1.58379,1.28611,0.13954,0.0881052,0.05143480747938156,0.273004,1.40093,0.291306,0.633423,,,5.09668,0.00365807,-0.00105803,999,,,,,,,9.571703243255616,2.03117706944213,10.561961650848389,2.241316280741015,,,,,,,,,,,,,,,,,,,"Garrett Baumann","sa3023310",803833
"Ryan Cardona","CIN",0,0,0,5.55098,1,1,0,0,,4.12022,17,4,3,3,1,2,0,0,3,6.75416,4.55844,1.48168,1.57089,0.17795,0.1201,0.05784989148378372,0.252803,1.43207,0.274476,0.638556,,,5.60262,0.00361773,-0.0219212,999,,,,,,,7.789615249633785,1.8905831502082455,7.601091384887695,1.8448273547448106,,,,,,,,,,,,,,,,,,,"Ryan Cardona","sa3017470",701318
"Alec Gamboa","LAD",0,0,0,5.13611,1,1,0,0,,2.71351,12,3,2,2,0,1,0,0,2,6.11065,4.05134,1.5083,1.34172,0.157861,0.104662,0.05319973826408386,0.258003,1.43121,0.279706,0.660866,,,5.24195,0.00361462,-0.0326406,999,,,,,,,13.280000734329224,4.894023996026465,14.567568063735962,5.368525882937284,,,,,,,,,,,,,,,,,,,"Alec Gamboa","sa3011249",687941
"Jerming Rosario","LAD",0,0,0,5.09254,1,1,0,0,,3.90983,17,4,2,2,1,2,0,0,3,7.90432,5.25279,1.50479,1.36081,0.19947,0.132557,0.06691288948059082,0.243454,1.50045,0.279788,0.68471,,,5.287,0.00360167,0.0404084,999,,,,,,,6.232709169387819,1.5941143839467748,6.549127817153931,1.675043479793307,,,,,,,,,,,,,,,,,,,"Jerming Rosario","sa3008678",682645
"Konnor Pilkington","WSN",0,0,0,5.00578,1,1,0,0,,2.38945,11,3,1,1,0,1,0,0,2,8.10593,5.17495,1.56638,1.33093,0.187147,0.119477,0.06766947358846664,0.255117,1.64168,0.293301,0.720869,,,5.18179,0.00358788,0.0496961,999,,,,,,,10.88191113471985,4.554153778027272,12.947237253189087,5.418506797348931,,,,,,,,,,,,,,,,,,,"Konnor Pilkington","21453",663455
"Houston Roth","BAL",0,0,0,5.00929,1,1,0,0,,2.3359,10,2,1,1,0,1,0,0,2,7.36394,4.40638,1.6712,1.3367,0.192428,0.115144,0.0772845670580864,0.248985,1.41414,0.282548,0.668397,,,5.0773,0.00351126,0.041993,999,,,,,,,13.085672855377197,5.601979161584579,12.679508686065674,5.428100199622719,,,,,,,,,,,,,,,,,,,"Houston Roth","sa3011527",674175
"Brady Feigl","MIN",0,0,0,4.18561,1,0,0,0,,1.49587,6,1,1,1,0,0,0,0,1,8.03994,2.80374,2.86757,1.17972,0.215187,0.0750415,0.14014556258916855,0.246903,1.24909,0.290846,0.695525,,,4.14614,0.00350637,-0.0238554,999,,,,,,,10.469433546066284,6.998895464567125,9.479346990585327,6.3370151181095835,,,,,,,,,,,,,,,,,,,"Brady Feigl","15968",621399
"Jordy Vargas","COL",0,0,0,5.65799,1,1,0,0,,3.79068,17,4,3,2,1,2,0,0,3,7.15359,4.56616,1.56665,1.57314,0.173313,0.110626,0.06268668174743652,0.269849,1.59388,0.298265,0.672443,,,5.52838,0.00347953,-0.0256354,999,,,,,,,5.351010322570803,1.411623892746653,5.953385353088379,1.5705335068593165,,,,,,,,,,,,,,,,,,,"Jordy Vargas","sa3016052",700174
"Mike Paredes","MIN",0,0,0,5.31946,1,1,0,0,,2.32881,9,2,2,1,0,1,0,0,1,5.35893,3.0805,1.73963,1.41168,0.147271,0.0846562,0.06261444836854935,0.267969,1.32254,0.283364,0.613797,,,5.16975,0.00336263,-0.0553636,999,,,,,,,11.033222055435182,4.73770041072906,10.644068956375122,4.570596840440171,,,,,,,,,,,,,,,,,,,"Mike Paredes","sa3017968",702474
"Juan Nuñez","BAL",0,0,0,4.91816,1,1,0,0,,3.79792,16,3,2,2,1,2,0,0,3,7.31961,4.6537,1.57286,1.35682,0.191763,0.12192,0.06984279304742813,0.239662,1.3976,0.269288,0.674857,,,5.20112,0.00331264,0.0290259,999,,,,,,,8.004584980010982,2.107625104381033,5.989584445953369,1.5770709630325097,,,,,,,,,,,,,,,,,,,"Juan Nunez","sa3015464",693725
"Austin Love","STL",0,0,0,5.07819,1,1,0,0,,2.17442,10,2,1,1,0,1,0,0,2,7.07834,4.52673,1.56368,1.23241,0.171718,0.109817,0.06190124899148941,0.26444,1.56731,0.299021,0.691359,,,5.03922,0.00325059,0.0345044,999,,,,,,,11.89072299003601,5.468452236779794,11.87211012840271,5.45989232457624,,,,,,,,,,,,,,,,,,,"Austin Love","sa3017609",676153
"Geison Urbaez","TOR",0,0,0,5.16843,1,1,0,0,,2.2462,10,2,1,1,0,1,0,0,1,5.64932,4.13828,1.36514,1.17598,0.145671,0.106708,0.03896316885948181,0.266092,1.4711,0.289474,0.655096,,,5.13518,0.003226,0.0375832,999,,,,,,,10.421900033950806,4.6397860710094205,10.231013536453247,4.55480420500152,,,,,,,,,,,,,,,,,,,"Geison Urbaez","sa3015135",696064
"Rhett Kouba","HOU",0,0,0,5.13154,1,1,0,0,,3.74191,17,4,2,2,1,2,0,0,3,6.42327,3.64658,1.76145,1.44878,0.160118,0.0909014,0.06921661645174026,0.26333,1.45958,0.285491,0.678026,,,5.19141,0.00318774,0.0272227,999,,,,,,,4.99012503623962,1.3335774114362013,5.709543943405151,1.5258372840824066,,,,,,,,,,,,,,,,,,,"Rhett Kouba","sa3017544",688763
"Connor Overton","TOR",0,0,0,5.08834,1,1,0,0,,2.45099,12,3,2,1,0,1,0,0,2,6.42802,3.31149,1.94113,1.54277,0.146865,0.0756595,0.07120520621538162,0.270849,1.57193,0.290081,0.716565,,,5.2202,0.00318524,-0.0495666,999,,,,,,,11.337339830398559,4.625612991180623,13.254959344863892,5.407998089532262,,,,,,,,,,,,,,,,,,,"Connor Overton","18376",656818
"Nick Sinacola","SFG",0,0,0,5.25987,1,1,0,0,,3.96768,17,4,3,2,1,1,0,0,3,5.84779,3.37196,1.73424,1.32627,0.155396,0.0896046,0.06579156219959259,0.270959,1.39394,0.294106,0.636237,,,5.04132,0.00318124,-0.0530563,999,,,,,,,9.660805368423462,2.4348773417236917,9.838382005691528,2.479633168387661,,,,,,,,,,,,,,,,,,,"Nick Sinacola","sa3017862",701161
"Brian Fitzpatrick","MIL",0,0,0,5.10437,1,1,0,0,,3.06007,13,3,2,2,0,1,0,0,2,6.9215,4.27832,1.61781,1.40499,0.18326,0.113277,0.06998330354690552,0.248413,1.38775,0.27524,0.657115,,,5.22887,0.00313705,-0.00787524,999,,,,,,,15.844497108459475,5.177826561615203,16.30033588409424,5.326790211527176,,,,,,,,,,,,,,,,,,,"Brian Fitzpatrick","sa3020265",702153
"Trevor Martin","TBR",0,0,0,5.21102,1,1,0,0,,4.1513,18,4,3,2,1,2,0,0,3,6.69205,3.57926,1.86967,1.45682,0.175615,0.0939279,0.08168670535087585,0.261887,1.39033,0.287972,0.651305,,,5.11489,0.00312066,-0.0517578,999,,,,,,,8.019633769989015,1.931835852675269,7.756509304046631,1.8684522504307706,,,,,,,,,,,,,,,,,,,"Trevor Martin","sa3020608",694680
"DL Hall","MIL",2,2,0,4.15309,39,0,0,3,,39,168,34,20,18,5,18,,2,41,9.35637,4.26169,2.19546,1.15575,0.241335,0.109924,0.13141051679849625,0.230475,1.34588,0.28427,0.721958,,,4.26572,0.00310252,-0.0275337,725.72998046875,,,,,,,172.70000000000002,4.4282051282051285,164,4.205128205128205,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"James Gonzalez","ATH",0,0,0,5.12759,1,1,0,0,,4.54853,20,5,3,3,1,2,0,0,3,6.34462,3.83207,1.65567,1.29626,0.163696,0.0988701,0.064825639128685,0.264495,1.43964,0.291478,0.660234,,,5.04892,0.00305216,-0.0290692,999,,,,,,,8.35911922454834,1.8377629506283601,9.742648124694824,2.141933531943426,,,,,,,,,,,,,,,,,,,"James Gonzalez","sa3011609",686857
"Alex McFarlane","PHI",0,0,0,5.05083,1,1,0,0,,3.16762,15,3,2,2,0,2,0,0,3,7.7231,5.29833,1.45765,1.32568,0.182429,0.125153,0.0572759211063385,0.251857,1.61103,0.286544,0.710469,,,5.29923,0.00302597,-0.000924904,999,,,,,,,15.640364646911621,4.93758096900575,15.83808422088623,5,,,,,,,,,,,,,,,,,,,"Alex McFarlane","sa3020633",686934
"Cesar Aquino","PIT",0,0,0,5.76543,1,1,0,0,,2.1,8,2,1,1,0,1,0,0,1,4.78805,3.6151,1.32446,1.17382,0.139651,0.10544,0.03421089053153992,0.283036,1.35409,0.304153,0.55861,,,5.13166,0.00295685,0.0339993,999,,,,,,,9.339999294281007,4.447618913542381,9.499999523162842,4.523809502184255,,,,,,,,,,,,,,,,,,,"Cesar Aquino","sa3024469",823714
"Carlos Espinosa","LAA",0,0,0,5.3477,1,1,0,0,,2.87011,13,3,2,2,0,1,0,0,2,7.41872,4.6509,1.59511,1.47845,0.186618,0.116994,0.06962452083826065,0.256295,1.50322,0.287444,0.670916,,,5.35793,0.00295342,-0.0193739,999,,,,,,,14.438800144195557,5.030751282635325,15.35054063796997,5.348418929024217,,,,,,,,,,,,,,,,,,,"Carlos Espinosa","sa3019549",800514
"Spencer Giesting","ARI",0,0,0,5.36821,1,1,0,0,,5.3367,23,6,3,3,1,2,0,0,4,6.26286,3.97596,1.57518,1.26738,0.161397,0.102462,0.058934442698955536,0.274014,1.48897,0.303644,0.648309,,,5.07504,0.00294744,0.0380188,999,,,,,,,13.591583251953123,2.54681397356939,15.683502197265625,2.9388013015159573,,,,,,,,,,,,,,,,,,,"Spencer Giesting","sa3020402",801517
"Kervin Castro","NYY",0,0,0,4.2216,1,0,0,0,,1.6369,6,1,1,1,0,1,0,0,1,8.07004,3.64073,2.2166,1.11499,0.235327,0.106166,0.1291612833738327,0.229409,1.17599,0.276474,0.66198,,,4.32619,0.00292189,-0.0158843,999,,,,,,,8.51307020187378,5.200722727101917,7.184506893157959,4.389089646417199,,,,,,,,,,,,,,,,,,,"Kervin Castro","21656",665645
"Connor Schultz","CHC",0,0,0,5.21854,1,1,0,0,,2.85933,12,3,2,2,0,1,0,0,2,6.3252,3.62058,1.74702,1.35735,0.164632,0.0942361,0.07039587199687958,0.26721,1.42307,0.293259,0.651658,,,5.06778,0.00291155,-0.0257187,999,,,,,,,14.35902919769287,5.021819057488385,15.29664134979248,5.349732491545826,,,,,,,,,,,,,,,,,,,"Connor Schultz","sa3024948",701565
"CJ Van Eyk","TOR",0,0,0,5.29873,1,1,0,0,,3.45022,15,4,2,2,0,2,0,0,2,5.6581,3.9898,1.41814,1.24639,0.140386,0.0989931,0.041393108665943146,0.2744,1.53692,0.296779,0.665566,,,5.18777,0.00288589,0.00966908,999,,,,,,,13.131598806381225,3.8060221729214225,15.25108027458191,4.42032615692281,,,,,,,,,,,,,,,,,,,"CJ Van Eyk","sa3014713",669310
"Welinton Herrera","COL",0,0,0,4.55939,1,0,0,0,,1.26805,5,1,1,1,0,1,0,0,1,8.7042,4.29389,2.02711,1.05439,0.22843,0.112688,0.11574286222457886,0.250022,1.40419,0.308694,0.686093,,,4.33251,0.00284652,-0.0218841,999,,,,,,,5.783601427078247,4.561004737144421,5.340271234512329,4.211390204762339,,,,,,,,,,,,,,,,,,,"Welinton Herrera","sa3016061",700327
"Enoli Paredes","ATL",0,0,0,3.78014,1,0,0,0,,1.1422,5,1,1,0,0,1,0,0,1,9.95843,4.40409,2.26118,1.00424,0.257903,0.114057,0.14384575188159943,0.22126,1.3194,0.283598,0.73991,,,4.02063,0.00282935,-0.0388022,999,,,,,,,4.852251720428468,4.2481771625881555,4.7109808921813965,4.124493656274487,,,,,,,,,,,,,,,,,,,"Enoli Paredes","20447",660600
"Nick Raquet","STL",0,0,0,5.19157,1,1,0,0,,2.30191,10,3,1,1,0,1,0,0,2,6.1326,3.73868,1.64031,1.30685,0.152526,0.0929859,0.05953992158174515,0.271539,1.50254,0.296484,0.671542,,,5.08293,0.00282552,0.0427614,999,,,,,,,10.234117555618287,4.445928570370634,12.509538888931274,5.434422269063142,,,,,,,,,,,,,,,,,,,"Nick Raquet","sa3004658",675919
"Tanner Gordon","COL",1,1,1,5.58667,16,1,0,0,,21,89,24,14,13,4,5,,1,14,5.92262,2.32518,2.54717,1.61678,0.15224,0.0597683,0.09247153997421265,0.289416,1.42241,0.309139,0.635765,,,5.02826,0.00280209,-0.0905357,999,,,,,,,53.800000000000004,2.561904761904762,63,3,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Pablo Aldonis","WSN",0,0,0,5.52992,1,1,0,0,,3.84799,16,4,3,2,1,2,0,0,3,6.03401,3.7216,1.62135,1.44664,0.164691,0.101577,0.06311451643705368,0.266692,1.37683,0.288602,0.612725,,,5.29163,0.00279346,-0.0553521,999,,,,,,,5.775094509124758,1.500809746349698,6.239928722381592,1.6216091058390338,,,,,,,,,,,,,,,,,,,"Pablo Aldonis","sa3018289",692454
"Seth Shuman","WSN",0,0,0,5.38571,1,1,0,0,,3.97881,18,4,3,2,1,1,0,0,2,5.37932,3.00677,1.78907,1.51501,0.135452,0.0757108,0.05974093824625015,0.276125,1.44776,0.289343,0.655201,,,5.29771,0.00275363,-0.0479635,999,,,,,,,7.743187475204467,1.9461067985512033,7.89404559135437,1.9840221927472093,,,,,,,,,,,,,,,,,,,"Seth Shuman","sa3011187",670234
"Ethan Schiefelbein","DET",0,0,0,5.41637,1,1,0,0,,3,12,3,2,2,0,1,0,0,2,5.81303,3.90355,1.48916,1.26682,0.161473,0.108432,0.05304105579853058,0.266822,1.37317,0.292108,0.608662,,,5.14198,0.00273553,-0.017142,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Ethan Schiefelbein","sa3066595",815162
"Carlos Pena","DET",0,0,0,5.31147,1,1,0,0,,4.25896,18,4,3,3,1,2,0,0,3,5.79141,3.84744,1.50526,1.30414,0.153817,0.102186,0.05163083225488663,0.266611,1.41645,0.288964,0.636019,,,5.18566,0.00265167,-0.0378262,999,,,,,,,8.816309356689453,2.070061202316964,8.294803619384766,1.9476121422960586,,,,,,,,,,,,,,,,,,,"Carlos Pena","sa3009519",685329
