Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mike Tauchman","CHW",74,318,273,67,46,12,1,7,41,31,40,1,67,3,2,1,,5,1,0.244576,0.126262,0.209463,0.602791,0.345738,0.37474,0.324582,0.720477,0.130164,4.6027,0.297075,-0.224169,-0.125561,39.618,2.5989,108.621,-0.34973,-0.0490857,2.7726317048072815,-4.689363520592451,0.900834,519.6300048828125,,,,,,,344.2,4.651351351,344.2,4.651351351,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Isiah Kiner-Falefa","PIT",97,420,387,101,80,15,2,5,46,36,22,0,67,6,3,2,,13,4,0.261844,0.0513607,0.160131,0.320741,0.308091,0.346829,0.292467,0.65492,0.084985,5.53994,0.304216,0.523459,0.331322,41.4702,-7.30101,81.2874,0.854781,-1.36506,-8.46543973684311,3.0585548877716064,0.892261,373.9700012207031,,,,,,,378,3.896907216,378,3.896907216,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Joc Pederson","TEX",73,316,272,63,36,11,1,14,40,41,34,2,73,7,2,0,,3,1,0.231973,0.108942,0.230305,0.473035,0.332102,0.440198,0.338697,0.7723,0.208225,4.06974,0.261581,-0.690771,-0.407652,42.8269,6.12417,119.029,-1.09842,-0.00118524,5.73451554775238,-7.64501219696831,0.892085,311.3399963378906,,,,,,,375.9,5.149315068,375.9,5.149315068,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Javier Báez","DET",89,384,359,84,57,16,1,10,42,43,18,0,90,5,2,0,,8,2,0.23508,0.0456811,0.234102,0.195133,0.279005,0.368876,0.285444,0.647881,0.133796,4.95561,0.285442,0.193147,0.119662,35.8249,-8.83307,82.9297,0.312809,0.35517,-7.145316243171692,2.8468360900878906,0.881282,631.5399780273438,,,,,,,336.1,3.776404494,336.1,3.776404494,,,,,,,,,,,,,,,,,,,"Javier Baez","12979",595879
"Nolan Gorman","STL",77,334,298,66,37,13,0,15,40,45,31,1,108,2,2,0,,4,1,0.219965,0.094136,0.32374,0.290777,0.2962,0.419738,0.313215,0.715939,0.199773,3.60378,0.283561,-0.199989,-0.197815,38.4862,-0.29574,99.2578,-0.397804,0.0187448,-0.6917466819286346,-1.9673662651330233,0.879171,384.6400146484375,,,,,,,354.1,4.598701298,354.1,4.598701298,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Travis d'Arnaud","LAA",52,209,191,45,27,9,0,8,23,26,14,0,52,3,1,0,,0,0,0.234806,0.0660981,0.249173,0.26527,0.296428,0.407879,0.30996,0.704307,0.173073,2.61663,0.280968,-0.634686,-0.310015,23.5717,-0.727039,97.1265,-0.944701,0.210864,-1.627788484096527,3.149136021733284,0.878775,417.82000732421875,,,,,,,213.3,4.101923076,213.3,4.101923076,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Gavin Lux","CIN",88,381,338,87,58,18,2,9,46,41,38,0,84,2,2,0,,5,1,0.256483,0.100848,0.219427,0.459599,0.333218,0.397563,0.324719,0.730782,0.14108,4.68127,0.314855,0.0499264,-0.346004,47.4263,3.14998,99.0208,-0.296078,-0.264968,-0.7388561367988586,-3.7020053267478943,0.858402,329.2300109863281,,,,,,,424.1,4.819318181,424.1,4.819318181,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Freddy Fermin","KCR",50,197,180,46,33,8,1,4,20,21,13,0,37,2,1,1,,1,0,0.25278,0.0662199,0.18809,0.352065,0.306768,0.374127,0.302056,0.680894,0.121347,3.142,0.294995,-0.332076,-0.277147,20.979,-1.92485,88.8986,-0.609223,0.933921,-3.096794366836548,4.782686173915863,0.85438,376.2200012207031,,,,,,,191,3.82,191,3.82,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Max Kepler","PHI",81,352,316,78,50,16,1,11,43,42,30,1,68,4,2,0,,1,0,0.246339,0.0852688,0.193795,0.439994,0.316694,0.410879,0.320616,0.727573,0.16454,3.34945,0.278338,-0.528048,-0.455534,42.6517,1.76043,102.161,-0.983582,0.213985,-0.08125364780426025,-3.5554592460393906,0.840834,347.260009765625,,,,,,,380.2,4.69382716,380.2,4.69382716,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Carlos Santana","CLE",92,398,347,80,51,15,0,13,44,46,45,2,69,3,3,0,,3,0,0.229234,0.11311,0.172321,0.656395,0.320613,0.38688,0.314732,0.707493,0.157647,2.75054,0.24791,-0.857422,-0.362912,46.3524,0.127418,103.481,-1.22033,1.54511,0.3540302515029907,-5.70241916179657,0.819211,353.5799865722656,,,,,,,416.4,4.526086956,416.4,4.526086956,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Edouard Julien","MIN",55,238,205,47,31,9,0,6,28,22,30,0,75,2,1,0,,3,1,0.229762,0.12452,0.314433,0.396013,0.3302,0.365793,0.313742,0.695994,0.136031,3.9819,0.327504,-0.162292,-0.184518,27.5064,-0.111029,102.221,-0.34681,-0.722043,0.25337913632392883,-0.27065396308898926,0.818165,567.760009765625,,,,,,,239.6,4.356363636,239.6,4.356363636,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Addison Barger","TOR",59,255,230,52,32,13,0,8,27,29,20,0,64,3,2,0,,2,1,0.228162,0.0795215,0.24959,0.318609,0.296807,0.384857,0.301711,0.681664,0.156696,3.13935,0.279656,-0.316017,-0.349874,27.0712,-2.56018,94.4728,-0.665892,1.26036,-2.2681936025619507,1.5881404876708984,0.809406,641.8200073242188,,,,,,,244.1,4.137288135,244.1,4.137288135,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Josh Rojas","CHW",67,288,256,61,43,12,1,5,32,27,28,1,63,1,2,1,,8,2,0.238889,0.0959061,0.217658,0.440628,0.313518,0.357072,0.299765,0.67059,0.118183,5.17704,0.29381,0.430733,0.114,30.1532,-3.34033,91.2514,0.544733,-0.645425,-2.3219839930534363,0.5281857848167419,0.808875,589.5999755859375,,,,,,,269.7,4.025373134,269.7,4.025373134,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Johan Rojas","PHI",57,245,225,56,41,10,2,3,30,22,11,0,50,3,1,4,,16,3,0.249915,0.0462639,0.20326,0.227609,0.291984,0.357866,0.287706,0.64985,0.107951,7.61294,0.304561,1.21095,1.66483,23.2604,-5.18576,80.0943,2.87578,1.65441,-2.906916379928589,2.5284817218780518,0.807455,581.510009765625,,,,,,,221.2,3.880701754,221.2,3.880701754,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Heston Kjerstad","BAL",64,278,250,62,40,11,1,10,33,34,19,1,73,6,2,0,,2,1,0.249419,0.069652,0.264494,0.26334,0.317299,0.422113,0.324562,0.739412,0.172694,4.12612,0.31202,-0.37019,-0.296556,34.5344,2.26135,111.742,-0.666745,0.0185245,3.0407617688179016,-4.71943823620677,0.784548,353.5799865722656,,,,,,,304.8,4.7625,304.8,4.7625,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Ryan Mountcastle","BAL",82,355,327,84,55,16,1,12,41,46,23,1,83,2,3,0,,2,1,0.258662,0.0644938,0.234215,0.275362,0.30822,0.425892,0.320446,0.734113,0.167231,3.36107,0.308039,-0.654785,-0.514546,42.9651,1.72728,108.862,-1.16933,0.334132,2.4058176279067993,-6.662627756595612,0.784049,227.75,,,,,,,384.3,4.686585365,384.3,4.686585365,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Ceddanne Rafaela","BOS",64,276,258,64,42,12,2,7,34,32,11,0,66,3,2,1,,11,3,0.247673,0.0405898,0.238524,0.170171,0.28576,0.396206,0.298174,0.681965,0.148533,6.79712,0.303295,0.531176,0.518001,28.4976,-3.5445,84.8551,1.04918,1.02523,-3.6984312534332275,2.0455981492996216,0.780362,188.11000061035156,,,,,,,266.9,4.1703125,266.9,4.1703125,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Colt Keith","DET",81,349,315,80,53,15,2,10,41,40,30,1,70,2,2,0,,3,1,0.253364,0.0863071,0.20159,0.428132,0.320021,0.408485,0.320629,0.728506,0.155121,4.39974,0.295156,-0.471523,-0.351996,42.2938,1.74909,107.557,-0.823519,0.401094,2.1738760471343994,-6.333627671003342,0.77351,257.2099914550781,,,,,,,380.8,4.701234567,380.8,4.701234567,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Jake Burger","TEX",85,366,335,79,44,15,1,19,45,50,22,1,98,6,3,0,,1,1,0.235634,0.0591074,0.266847,0.221503,0.291732,0.454429,0.323245,0.746161,0.218795,3.01562,0.271831,-0.620955,-0.589,45.125,2.59641,108.214,-1.20996,-0.343103,2.207729458808899,-6.948658436536789,0.772296,108.66000366210938,,,,,,,418.3,4.92117647,418.3,4.92117647,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Kyle Isbel","KCR",90,391,357,84,55,17,4,8,47,39,23,0,81,4,3,4,,10,3,0.234537,0.0599372,0.207238,0.289219,0.286914,0.369541,0.289747,0.656454,0.135004,6.51645,0.280411,0.914251,0.256187,37.7924,-7.64908,80.2832,1.17044,0.564173,-7.595083832740784,1.9604694247245789,0.766345,543.1400146484375,,,,,,,352.3,3.914444444,352.3,3.914444444,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Luke Raley","SEA",51,221,196,45,27,8,1,9,28,27,16,0,65,7,2,1,,5,1,0.230548,0.0742881,0.292745,0.253764,0.309913,0.41873,0.321436,0.728643,0.188181,5.4554,0.292516,0.00820839,0.108927,26.9495,1.25056,113.309,0.117135,0.0912681,3.463208295404911,-3.4530222043395042,0.764046,296.989990234375,,,,,,,245.2,4.807843137,245.2,4.807843137,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Ty France","MIN",92,399,355,91,62,19,0,10,43,44,29,0,71,12,3,0,,1,0,0.255429,0.0733583,0.177712,0.412793,0.331194,0.391447,0.322677,0.722641,0.136018,1.92705,0.292116,-1.51253,-0.728463,49.0742,2.65341,108.475,-2.24099,-0.212219,1.6078746318817139,-7.596941694617271,0.75876,421.17999267578125,,,,,,,428.6,4.658695652,428.6,4.658695652,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Mitch Garver","SEA",56,232,199,41,24,8,0,9,25,28,28,0,65,3,1,0,,0,0,0.207493,0.122023,0.280976,0.434283,0.312824,0.383002,0.31171,0.695826,0.175509,2.09108,0.255987,-0.52944,-0.406292,26.479,-0.483547,106.502,-0.935731,-0.0562518,0.7792715430259705,-1.2131963595747948,0.755626,422.7900085449219,,,,,,,231.4,4.132142857,231.4,4.132142857,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Jonny DeLuca","TBR",41,178,162,39,25,7,2,5,20,19,13,0,35,2,1,0,,7,2,0.2382,0.0710069,0.198586,0.357563,0.301412,0.389361,0.304742,0.690774,0.151162,6.69827,0.276646,0.247291,0.518277,19.3803,-1.36165,99.2957,0.765569,0.522945,0.6226534396409988,0.5775750428438187,0.739962,359.5799865722656,,,,,,,187.8,4.580487804,187.8,4.580487804,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Michael Massey","KCR",78,336,311,76,48,17,1,10,36,40,16,1,61,4,3,1,,3,1,0.244198,0.0487499,0.181643,0.268383,0.287869,0.40116,0.300997,0.689028,0.156961,4.08982,0.272324,-0.166524,-0.313048,35.4696,-3.56347,88.1572,-0.479572,-0.0161112,-5.002037137746811,0.8968518003821373,0.734272,388.0299987792969,,,,,,,326.5,4.185897435,326.5,4.185897435,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Alex Call","WSN",58,251,215,51,34,10,1,6,28,25,29,0,45,3,2,1,,6,2,0.234844,0.117294,0.181531,0.646141,0.333466,0.370361,0.317119,0.703827,0.135516,4.96728,0.270827,-0.0886284,-0.051978,29.6856,0.556424,100.77,-0.140606,0.962514,0.08841368556022644,-1.4362513422966003,0.727517,734.739990234375,,,,,,,263.5,4.543103448,263.5,4.543103448,,,,,,,,,,,,,,,,,,,"Alex Call","19296",669743
"Spencer Steer","CIN",87,376,331,80,48,18,2,12,45,47,38,0,78,5,2,0,,10,2,0.241357,0.100179,0.207016,0.483919,0.326367,0.414969,0.328008,0.741336,0.173612,5.28212,0.278935,0.298058,0.414577,47.7864,4.09273,101.226,0.712635,0.289345,1.259874165058136,-6.8174451887607574,0.725561,177.8000030517578,,,,,,,435.8,5.009195402,435.8,5.009195402,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Ernie Clement","TOR",58,250,234,60,42,12,1,5,26,27,10,0,26,2,2,2,,5,2,0.255792,0.0399269,0.102954,0.387813,0.288916,0.380046,0.293458,0.668962,0.124254,4.75033,0.266861,-0.206547,-0.0393745,24.8886,-4.15012,88.6961,-0.245921,1.2801,-3.457326054573059,2.1359654664993286,0.72548,372.2900085449219,,,,,,,229.4,3.955172413,229.4,3.955172413,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Cam Smith","HOU",87,377,338,79,53,13,3,11,45,43,32,2,100,5,2,1,,4,1,0.235065,0.0839318,0.263877,0.318071,0.30829,0.383079,0.305969,0.691368,0.148014,5.01799,0.299618,-0.316643,-0.365402,41.3438,-2.51063,97.6497,-0.682045,0.296741,-1.6904420256614685,-3.8915306329727173,0.724671,999,,,,,,,378.4,4.349425287,378.4,4.349425287,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Chas McCormick","HOU",51,219,195,46,32,7,1,6,27,24,19,0,58,3,2,1,,7,2,0.237212,0.0844571,0.262444,0.321811,0.312205,0.381492,0.30914,0.693697,0.14428,5.50304,0.300177,-0.104673,0.122011,24.5775,-0.905523,99.8692,0.0173382,0.580719,-0.015267446637153625,-0.31156498193740845,0.722776,433.80999755859375,,,,,,,218.7,4.288235294,218.7,4.288235294,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Dairon Blanco","KCR",32,140,128,32,22,6,1,3,22,13,9,0,34,2,1,1,,22,4,0.251541,0.0624657,0.244325,0.255666,0.308058,0.38141,0.30547,0.689469,0.129869,8.63557,0.320061,1.24358,2.58785,15.3228,-0.989546,91.2882,3.83143,0.574569,2.4411144256591797,-0.14148050546646118,0.722161,659.2100219726562,,,,,,,166.1,5.190625,166.1,5.190625,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Nolan Schanuel","LAA",99,427,368,94,69,16,1,8,50,39,49,1,68,6,3,1,,6,1,0.25441,0.114992,0.159393,0.721436,0.34869,0.365856,0.322366,0.714546,0.111446,4.23235,0.291133,-1.07368,-0.318311,52.3348,2.72989,105.81,-1.39199,-1.15906,1.4276318550109863,-8.78019893169403,0.712266,309.1099853515625,,,,,,,459.3,4.639393939,459.3,4.639393939,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Victor Caratini","HOU",41,165,147,36,25,6,0,4,18,18,15,1,33,3,1,0,,0,0,0.243752,0.088438,0.199265,0.443821,0.320371,0.37626,0.310475,0.696631,0.132508,2.01596,0.283056,-0.700524,-0.375255,18.7108,-0.507249,100.803,-1.07578,0.12094,-0.9247144460678101,2.2879155948758125,0.711575,568.1599731445312,,,,,,,163.6,3.990243902,163.6,3.990243902,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Rhys Hoskins","MIL",97,420,364,82,47,15,1,19,48,59,47,1,111,5,3,0,,3,1,0.22431,0.112661,0.264902,0.425293,0.319444,0.427268,0.32864,0.746711,0.202958,3.01566,0.264398,-1.61191,-0.607589,53.5505,4.77923,107.758,-2.2195,-0.775056,1.6446683406829834,-8.845888793468475,0.706671,259.55999755859375,,,,,,,481.9,4.968041237,481.9,4.968041237,,,,,,,,,,,,,,,,,,,"Rhys Hoskins","16472",656555
"Pedro Pagés","STL",50,199,182,42,29,8,1,5,19,22,13,0,49,2,2,1,,1,0,0.23224,0.0662645,0.247673,0.267549,0.28746,0.367062,0.28937,0.654522,0.134822,3.46155,0.288044,-0.332689,-0.219434,19.1531,-3.94822,83.2691,-0.552123,0.800613,-4.499276638031006,4.682557225227356,0.706484,565.75,,,,,,,176,3.52,176,3.52,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Michael Conforto","LAD",76,329,287,66,40,13,1,12,41,41,35,1,80,4,2,0,,1,0,0.231062,0.105025,0.243636,0.431075,0.320576,0.410345,0.322935,0.730922,0.179283,3.33708,0.274672,-0.642674,-0.504889,40.4451,2.25076,106.006,-1.14756,-1.92149,1.1949877738952637,-5.442327618598938,0.697411,272.1300048828125,,,,,,,357.7,4.706578947,357.7,4.706578947,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Nolan Jones","CLE",61,265,230,52,32,12,1,7,30,28,31,2,82,2,2,1,,6,2,0.228196,0.118246,0.310876,0.380363,0.323177,0.381135,0.312631,0.704312,0.152939,4.80317,0.319825,-0.146333,-0.0459524,30.4582,-0.358402,102.011,-0.192286,-0.236207,0.41394343972206116,-2.5306515842676163,0.696,264.760009765625,,,,,,,272.3,4.463934426,272.3,4.463934426,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Ben Rice","NYY",47,202,176,41,24,8,0,10,27,28,21,0,50,3,2,0,,2,1,0.235288,0.106243,0.249961,0.425037,0.325994,0.447214,0.339425,0.773209,0.211926,3.87654,0.270567,-0.223205,-0.245096,27.481,4.02989,119.515,-0.468301,-0.380551,4.009022921323776,-4.022526204586029,0.694858,400.7200012207031,,,,,,,243.8,5.187234042,243.8,5.187234042,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Austin Hays","CIN",86,371,339,87,54,20,1,13,45,46,23,1,87,6,2,1,,4,1,0.257631,0.0612398,0.234108,0.261588,0.312711,0.436877,0.327289,0.749588,0.179246,4.0578,0.307495,-0.543426,-0.407232,46.937,3.82584,100.744,-0.950658,-0.453835,-0.6230302155017853,-5.072353154420853,0.693969,359.239990234375,,,,,,,425.9,4.952325581,425.9,4.952325581,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Kameron Misner","TBR",59,255,227,49,30,11,1,6,29,25,24,0,88,2,2,0,,7,2,0.21618,0.0954543,0.344516,0.277068,0.295494,0.360571,0.292953,0.656064,0.14439,5.62771,0.317359,0.108951,0.2546,25.2942,-4.33719,91.0446,0.36355,1.30233,-2.2325854003429413,0.3918381929397583,0.689354,999,,,,,,,227.1,3.849152542,227.1,3.849152542,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Jon Berti","CHC",39,167,149,38,29,6,1,2,21,13,14,0,34,2,1,1,,10,2,0.251522,0.0820633,0.206183,0.398012,0.319888,0.346677,0.299823,0.666565,0.0951546,6.51279,0.310881,0.760934,0.884774,17.4648,-1.92619,91.3565,1.64571,0.753918,-0.06594884395599365,1.1330849528312683,0.687479,573.9199829101562,,,,,,,167.1,4.284615384,167.1,4.284615384,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Luke Keaschall","MIN",39,167,146,37,25,8,0,4,21,18,16,0,34,4,1,0,,6,1,0.251577,0.0973172,0.205686,0.473134,0.339321,0.384211,0.323788,0.723532,0.132634,4.94915,0.303425,0.118164,0.263377,20.6469,1.25592,109.252,0.381541,-0.111207,2.1368221640586853,-1.1042628958821297,0.68251,999,,,,,,,190.6,4.887179487,190.6,4.887179487,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Drake Baldwin","ATL",50,201,179,43,30,8,0,5,21,23,19,0,43,2,1,0,,0,0,0.2402,0.0963188,0.213758,0.450597,0.319008,0.372572,0.309365,0.69158,0.132372,2.34228,0.287118,-0.36857,-0.324931,22.6079,-0.795539,94.0127,-0.693502,-0.705991,-2.1245120763778687,1.8759536147117615,0.670812,999,,,,,,,195,3.9,195,3.9,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Agustín Ramírez","MIA",82,341,309,73,44,16,1,12,39,42,27,1,71,3,2,0,,8,2,0.23508,0.0797967,0.209404,0.381065,0.300812,0.406375,0.310185,0.707187,0.171295,4.64555,0.267662,0.0471739,0.374456,38.5247,-1.1251,93.1321,0.42163,-0.62437,-2.3593237102031708,-2.662795901298523,0.660591,437.8900146484375,,,,,,,364.3,4.442682926,364.3,4.442682926,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","26546",682663
"Luis Torrens","NYM",44,176,161,37,25,8,0,4,17,19,12,0,44,1,1,0,,1,0,0.229729,0.0680593,0.252309,0.269746,0.287357,0.361884,0.288047,0.649241,0.132156,2.52436,0.288172,-0.37685,-0.321339,16.741,-3.67406,84.43,-0.698189,1.01898,-3.9443469047546387,4.449534296989441,0.659834,622.3400268554688,,,,,,,147.9,3.361363636,147.9,3.361363636,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Nick Allen","ATL",77,334,302,74,55,14,1,4,36,27,22,0,58,2,2,5,,8,3,0.244148,0.0670503,0.172925,0.387741,0.29945,0.333173,0.283714,0.632623,0.0890253,4.88115,0.289447,0.0170589,-0.203283,30.6518,-8.13013,76.8136,-0.186225,1.05395,-9.369398638606071,4.520613193511963,0.65269,746.8900146484375,,,,,,,275.1,3.572727272,275.1,3.572727272,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Brayan Rocchio","CLE",45,194,172,41,28,9,0,3,21,18,16,0,37,3,2,1,,5,2,0.236065,0.0847045,0.193004,0.438874,0.311332,0.347025,0.295778,0.658356,0.110959,4.59189,0.28263,-0.210465,-0.147344,19.6592,-2.86069,90.2153,-0.357809,0.233446,-2.5135781168937683,2.309372216463089,0.647484,438.5400085449219,,,,,,,172.8,3.84,172.8,3.84,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"DJ LeMahieu","NYY",61,265,234,58,42,10,1,5,28,26,26,0,47,2,2,1,,1,1,0.245752,0.0975108,0.177994,0.547832,0.321802,0.35759,0.304877,0.679392,0.111838,3.17725,0.285125,-0.941831,-0.526284,28.822,-1.99458,95.3344,-1.46812,0.0952458,-2.8747411966323853,0.24092482775449753,0.642515,651.9500122070312,,,,,,,255.6,4.190163934,255.6,4.190163934,,,,,,,,,,,,,,,,,,,"DJ LeMahieu","9874",518934
"Angel Martínez","CLE",52,224,203,51,35,11,1,4,23,21,16,0,44,2,2,2,,4,1,0.25147,0.0694044,0.19807,0.350404,0.309341,0.370732,0.302072,0.680073,0.119261,4.6723,0.30215,-0.172445,-0.169379,23.887,-2.18862,94.6203,-0.341824,-0.562743,-1.714220553636551,0.3477509021759033,0.632839,745.6400146484375,,,,,,,216.6,4.165384615,216.6,4.165384615,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Ramón Laureano","BAL",46,201,181,42,26,8,1,7,24,23,14,0,57,4,1,0,,5,1,0.231442,0.0684034,0.284637,0.240318,0.299482,0.405507,0.311053,0.704989,0.174066,5.36885,0.294802,-0.04912,0.115592,22.7854,-0.522959,102.287,0.0664722,0.458353,0.5879593342542648,-1.176060140132904,0.631188,626.47998046875,,,,,,,209.6,4.556521739,209.6,4.556521739,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Jo Adell","LAA",55,237,215,48,27,9,1,10,28,30,17,1,69,3,1,0,,6,2,0.222549,0.0733618,0.291488,0.25168,0.288584,0.419702,0.309605,0.708286,0.197153,5.02512,0.273371,-0.0782228,0.0759476,26.6025,-0.889362,96.8783,-0.0022752,-1.4449,-0.8419102195184678,-0.9674333035945892,0.629081,285.45001220703125,,,,,,,245.4,4.461818181,245.4,4.461818181,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Roman Anthony","BOS",61,266,234,58,37,13,1,7,34,28,28,1,67,2,2,1,,6,1,0.247111,0.106325,0.250871,0.423822,0.330025,0.398886,0.323148,0.72891,0.151775,5.37171,0.315356,-0.168919,0.0409675,32.7415,1.86459,102.335,-0.127952,-0.0905427,0.5772779881954193,-3.366468608379364,0.628234,999,,,,,,,298.6,4.895081967,298.6,4.895081967,,,,,,,,,,,,,,,,,,,"Roman Anthony","sa3020211",701350
"Pavin Smith","ARI",66,283,245,60,37,12,1,10,36,37,34,1,62,1,2,0,,2,0,0.245253,0.120839,0.219859,0.549622,0.338189,0.420379,0.335269,0.758567,0.175126,3.47269,0.287658,-0.776064,-0.416783,37.6243,4.71837,110.94,-1.19285,-0.122278,2.483402132987976,-5.936166137456894,0.622203,388.0400085449219,,,,,,,334.3,5.065151515,334.3,5.065151515,,,,,,,,,,,,,,,,,,,"Pavin Smith","19892",656976
"Daniel Schneemann","CLE",58,250,221,50,31,11,1,6,26,26,25,0,71,1,2,1,,4,1,0.226865,0.101318,0.283385,0.357527,0.306192,0.373562,0.302933,0.679754,0.146697,4.53514,0.30097,-0.463533,-0.245511,26.7728,-2.26598,95.2235,-0.709044,-0.756316,-2.066040873527527,-0.26464903354644775,0.621083,723.2000122070312,,,,,,,235.8,4.065517241,235.8,4.065517241,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Miguel Andujar","ATH",61,263,245,67,48,12,1,6,29,29,14,0,36,1,2,0,,3,1,0.272046,0.0543646,0.137879,0.394291,0.313192,0.402096,0.31421,0.715287,0.13005,3.91247,0.296556,-0.339384,-0.305029,30.5305,-0.0250169,102.131,-0.644413,-0.279865,-0.007499635219573975,-2.80764240026474,0.616007,530.1199951171875,,,,,,,275,4.508196721,275,4.508196721,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Jose Trevino","CIN",51,202,185,45,31,8,0,6,22,23,13,0,33,2,2,1,,1,0,0.241796,0.0636933,0.163563,0.389412,0.294325,0.378423,0.297265,0.672748,0.136627,3.09726,0.264876,-0.488869,-0.34251,20.698,-2.73847,80.6128,-0.831379,0.707278,-5.471582233905792,4.645549952983856,0.612066,579.6099853515625,,,,,,,193.5,3.794117647,193.5,3.794117647,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"LaMonte Wade Jr.","SFG",78,339,285,66,44,12,1,9,38,34,46,2,72,4,2,2,,2,1,0.229767,0.135381,0.212096,0.638304,0.341425,0.370201,0.319556,0.711627,0.140434,3.22153,0.27539,-0.78757,-0.595202,40.7786,1.4091,104.009,-1.38277,0.252824,0.22905588150024414,-5.759675472974777,0.599655,433.6000061035156,,,,,,,360.7,4.624358974,360.7,4.624358974,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Kyle Higashioka","TEX",53,213,198,43,25,9,0,9,22,28,12,0,54,1,1,1,,1,0,0.218266,0.0576506,0.255798,0.225376,0.264416,0.404171,0.291499,0.668587,0.185905,2.63363,0.250684,-0.515032,-0.199488,20.882,-3.86946,85.9944,-0.71452,-0.255106,-4.106000125408173,2.788103401660919,0.59855,368.2300109863281,,,,,,,194.4,3.667924528,194.4,3.667924528,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
