Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tommy Nance","TOR",0,1,0,4.21035,7,0,0,0,,7,32,7,4,3,1,3,,0,6,8.00019,3.15725,2.53391,1.04515,0.205131,0.0809544,0.12417682260274887,0.259138,1.36867,0.308514,0.71319,,,4.05594,0.0034413,-0.0257765,999,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
"Scott Effross","NYY",2,1,0,4.20619,19,0,0,0,,19,80,18,10,9,3,6,,1,16,7.49303,2.73022,2.74448,1.19491,0.19709,0.0718134,0.12527676671743393,0.249677,1.27169,0.286838,0.703338,,,4.20621,0.00286126,-0.0388487,999,,,,,,,67.89999999999999,3.573684210526315,67,3.526315789473684,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Jacob Misiorowski","MIL",1,1,0,4.10746,17,0,0,0,,17,72,14,8,8,2,9,,1,19,10.1567,5.10788,1.98844,0.97896,0.25859,0.130047,0.12854322791099548,0.219253,1.38474,0.28452,0.721056,,,4.17535,0.00271865,0.00331902,999,,,,,,,72.80000000000001,4.282352941176471,67,3.9411764705882355,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","sa3020644",694819
"Elvis Peguero","MIL",2,2,0,3.97967,25,0,0,0,,25,110,24,12,11,2,11,,1,22,7.8173,3.95208,1.97802,0.874736,0.199457,0.100836,0.09862039983272552,0.247917,1.39838,0.296907,0.727033,,,4.09044,0.00270706,-0.00237306,750.5599975585938,,,,,,,106,4.24,107,4.28,,,,,,,,,,,,,,,,,,,"Elvis Peguero","21652",665625
"Luinder Avila","KCR",1,1,0,4.42884,14,0,0,0,,14,63,14,8,7,1,6,,1,12,7.55545,3.89951,1.93754,0.872806,0.190308,0.0982212,0.09208645671606064,0.257473,1.44233,0.3058,0.69453,,,4.16589,0.00269427,-0.037892,999,,,,,,,57.90000000000001,4.135714285714287,60,4.285714285714286,,,,,,,,,,,,,,,,,,,"Luinder Avila","sa3006507",679883
"Brandyn Garcia","SEA",1,1,0,3.87252,15,0,0,0,,15,66,14,7,7,2,6,,1,14,8.17705,3.62088,2.25831,0.910334,0.211098,0.0934762,0.11762159317731857,0.241423,1.32845,0.291882,0.725248,,,4.00892,0.00246926,-0.0172493,999,,,,,,,57.00000000000001,3.8000000000000003,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Brandyn Garcia","sa3022951",805299
"Nate Pearson","CHC",2,1,0,4.24832,36,0,0,0,,36,155,33,19,17,5,14,,2,38,9.34884,3.58838,2.60531,1.27562,0.242581,0.0931102,0.1494704782962799,0.239616,1.31745,0.292798,0.718814,,,4.21636,0.00241565,-0.0740982,703.52001953125,,,,,,,147.10000000000002,4.086111111111112,143,3.9722222222222223,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Zack Kelly","BOS",1,1,0,4.1633,20,0,0,0,,20,87,18,10,9,2,9,,1,21,9.28784,4.22362,2.19902,1.10734,0.237846,0.10816,0.1296858862042427,0.236298,1.36968,0.292747,0.723941,,,4.22854,0.00205397,-0.00769077,999,,,,,,,88.60000000000001,4.430000000000001,86,4.3,,,,,,,,,,,,,,,,,,,"Zack Kelly","20349",677161
"Alex Cornwell","STL",0,0,0,4.05836,7,0,0,0,,7,31,8,4,3,1,2,,0,5,6.31242,3.10785,2.03112,0.856184,0.162597,0.0800531,0.0825442373752594,0.26342,1.38601,0.29978,0.715079,,,4.03023,0.00195653,-0.0225766,999,,,,,,,22.7,3.242857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Alex Cornwell","sa3017501",676498
"Dylan Floro","ATH",1,1,0,4.24677,18,0,0,0,,18,78,19,9,9,2,6,,1,14,6.7945,2.81633,2.41253,1.01403,0.175773,0.0728584,0.10291492938995361,0.262775,1.35016,0.30022,0.702156,,,4.10565,0.00186977,-0.0227385,999,,,,,,,66.20000000000002,3.677777777777779,71,3.9444444444444446,,,,,,,,,,,,,,,,,,,"Dylan Floro","13394",571670
"Sauryn Lao","SEA",0,0,0,4.22745,7,0,0,0,,7,33,7,4,3,1,3,,0,7,9.01164,3.89086,2.3161,0.994943,0.22015,0.095052,0.1250983476638794,0.225991,1.34988,0.273718,0.689038,,,4.0063,0.00181379,-0.0323203,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Sauryn Lao","21922",666659
"Tyler Wells","BAL",0,0,0,4.24283,10,0,0,0,,10,40,9,5,5,2,3,,0,9,8.48256,2.6349,3.21931,1.46718,0.225941,0.070183,0.15575796365737915,0.244907,1.23659,0.284106,0.718166,,,4.29474,0.00175633,-0.0163455,999,,,,,,,35,3.5,33,3.3,,,,,,,,,,,,,,,,,,,"Tyler Wells","20000",669330
"Cory Lewis","MIN",0,1,0,4.26311,7,0,0,0,,7,31,7,4,3,1,3,,0,7,8.59548,3.70567,2.31955,1.14552,0.222957,0.0961208,0.12683618813753128,0.245296,1.35756,0.29513,0.714528,,,4.13537,0.00175144,-0.0249492,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Cory Lewis","sa3020702",675375
"Dane Dunning","TEX",0,1,0,4.3351,13,0,0,0,,13,56,13,7,6,2,5,,1,12,8.30635,3.21892,2.58048,1.16621,0.213994,0.0829279,0.1310657039284706,0.251779,1.33688,0.299517,0.703885,,,4.21718,0.00162045,-0.0315473,740.989990234375,,,,,,,43.8,3.369230769230769,45,3.4615384615384617,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Colten Brewer","NYY",1,1,0,4.43598,17,0,0,0,,17,76,17,9,9,2,7,,1,16,8.33605,3.82805,2.17762,1.19884,0.213174,0.097893,0.11528115719556808,0.247066,1.38022,0.292885,0.707422,,,4.42694,0.00121591,-0.0363993,999,,,,,,,65.00000000000001,3.8235294117647065,67,3.9411764705882355,,,,,,,,,,,,,,,,,,,"Colten Brewer","12997",605155
"Bryan Mata","BOS",1,1,0,4.44837,11,0,0,0,,11,51,11,6,6,1,6,,1,11,8.34584,4.67961,1.78345,0.835463,0.208013,0.116635,0.09137767553329468,0.248631,1.48289,0.305001,0.698962,,,4.21482,0.0012138,-0.0190528,999,,,,,,,41.50000000000001,3.7727272727272734,43,3.909090909090909,,,,,,,,,,,,,,,,,,,"Bryan Mata","sa917784",667356
"Anthony Molina","COL",1,1,0,4.95328,24,0,0,0,,24,106,27,14,13,3,7,,1,16,6.13403,2.74994,2.2306,1.08346,0.155236,0.0695936,0.085642009973526,0.279913,1.43672,0.312046,0.661183,,,4.35735,0.00112599,-0.0288236,999,,,,,,,78.50000000000001,3.270833333333334,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Anthony Molina","26952",683627
"Ryan Webb","CLE",0,1,0,4.05428,9,0,0,0,,9,41,9,5,4,1,4,,1,9,8.2542,3.50234,2.35677,1.03303,0.211751,0.089848,0.12190308421850204,0.248981,1.35388,0.298983,0.724307,,,4.1348,0.000786828,-0.0284984,999,,,,,,,33.90000000000001,3.766666666666668,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Ryan Webb","sa3018280",669067
"Miguel Díaz","SFG",0,0,0,4.22745,6,0,0,0,,6,26,5,3,3,1,2,,0,6,9.01164,3.89086,2.3161,0.994943,0.22015,0.095052,0.1250983402132988,0.225991,1.34988,0.273718,0.689038,,,4.0063,0.000624667,-0.00652146,999,,,,,,,25.10000000000001,4.1833333333333345,23,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Miguel Diaz","18815",622766
"Michael Tonkin","MIN",2,1,0,4.25803,36,0,0,0,,36,155,34,19,17,5,14,,2,36,8.98031,3.53839,2.53797,1.16712,0.232424,0.0915787,0.1408451423048973,0.242259,1.32352,0.295142,0.708658,,,4.15591,0.000481916,-0.079214,750.9299926757812,,,,,,,140.50000000000003,3.9027777777777786,139,3.861111111111111,,,,,,,,,,,,,,,,,,,"Michael Tonkin","10315",543859
"Alexis Díaz","CIN",2,2,0,4.50375,30,0,0,0,,30,132,26,16,15,4,16,,2,31,9.18412,4.67562,1.96426,1.24941,0.23323,0.118737,0.11449278146028519,0.230038,1.38799,0.278911,0.70713,,,4.6713,0.000426518,-0.0230938,172.6199951171875,,,,,,,113.20000000000002,3.773333333333334,106,3.533333333333333,,,,,,,,,,,,,,,,,,,"Alexis Diaz","21132",664747
"Cristian Javier","HOU",1,0,0,4.18519,9,0,0,0,,9,37,7,4,4,1,4,,0,9,9.57728,3.79468,2.52387,1.39505,0.252467,0.100032,0.1524352803826332,0.225523,1.269,0.272776,0.725806,,,4.36716,0.000269972,0.00277058,727.489990234375,,,,,,,42.10000000000001,4.677777777777779,38,4.222222222222222,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Cody Bolton","CLE",1,1,0,4.36783,20,0,0,1,,20,86,19,10,10,2,9,,1,18,8.13446,3.97308,2.04739,1.11131,0.207026,0.101117,0.1059090718626976,0.250394,1.4135,0.297248,0.71414,,,4.35634,0.000250932,-0.028317,999,,,,,,,84,4.2,84,4.2,,,,,,,,,,,,,,,,,,,"Cody Bolton","23265",675989
"Justin Hagenman","NYM",0,0,0,4.44403,10,0,0,1,,10,43,10,5,5,1,3,,0,9,8.37531,2.86138,2.92702,1.2833,0.218784,0.0747465,0.14403777569532394,0.254149,1.30951,0.300167,0.696281,,,4.15567,0.0000875301,-0.0134597,999,,,,,,,48.7,4.87,50,5,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Mike Vasil","CHW",2,4,1,4.69739,44,2,1,8,,58,254,60,33,30,8,23,,3,44,6.86264,3.4951,1.9635,1.28234,0.174024,0.0886296,0.08539480715990067,0.26069,1.41445,0.291517,0.697242,,,4.77146,-0.0000333115,-0.185353,999,,,,,,,221.80000000000007,3.824137931034484,233,4.017241379310345,,,,,,,,,,,,,,,,,,,"Mike Vasil","30105",678024
"Brandon Young","BAL",1,1,0,4.17842,22,0,0,0,,22,94,21,11,10,3,8,,1,20,8.31555,3.07384,2.70527,1.21073,0.217612,0.0804399,0.13717162609100342,0.247381,1.29804,0.292724,0.714964,,,4.14658,-0.000114254,-0.0359602,740.260009765625,,,,,,,84.30000000000001,3.8318181818181825,84,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Brandon Young","27819",687064
"Justin Lawrence","PIT",1,1,0,4.39725,17,0,0,0,,17,77,17,9,8,2,9,,1,17,8.57729,4.45013,1.92743,0.817592,0.214905,0.111498,0.10340652614831924,0.246719,1.44756,0.305849,0.694112,,,4.09717,-0.000259367,-0.0212816,749.8900146484375,,,,,,,61.000000000000014,3.588235294117648,63,3.7058823529411766,,,,,,,,,,,,,,,,,,,"Justin Lawrence","17639",664875
"Bryan Hoeing","SDP",1,2,0,4.11129,29,0,0,0,,29,124,29,15,13,3,9,,1,23,7.16238,2.75839,2.59658,1.05204,0.188126,0.0724513,0.11567442864179611,0.251647,1.28503,0.289548,0.703148,,,4.06069,-0.000331976,-0.0557854,999,,,,,,,118.30000000000001,4.0793103448275865,122,4.206896551724138,,,,,,,,,,,,,,,,,,,"Bryan Hoeing","26304",663773
"Wikelman González","CHW",1,1,0,4.6694,13,0,0,0,,13,58,12,7,7,1,7,,1,13,8.91917,4.81884,1.8509,1.01321,0.223241,0.120612,0.10262858867645264,0.242308,1.46604,0.298878,0.689454,,,4.3849,-0.00038362,-0.0304294,999,,,,,,,54.7,4.207692307692308,54,4.153846153846154,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","sa3008687",682790
"Penn Murfee","CHW",0,1,0,4.48234,10,0,0,0,,10,44,10,5,5,1,4,,1,10,8.6502,3.37547,2.56267,1.30135,0.223235,0.0871104,0.13612446188926697,0.249974,1.34381,0.297563,0.703067,,,4.35513,-0.000503909,-0.011461,749.0399780273438,,,,,,,40.7,4.07,42,4.2,,,,,,,,,,,,,,,,,,,"Penn Murfee","25174",682171
"Drew Smith","NYM",0,1,0,4.25987,9,0,0,1,,9,37,8,4,4,1,4,,0,9,9.14138,3.85857,2.36911,1.2832,0.237724,0.100343,0.13738063722848892,0.235746,1.32636,0.284997,0.720553,,,4.3247,-0.000551656,0.00389964,999,,,,,,,43.500000000000014,4.833333333333335,42,4.666666666666667,,,,,,,,,,,,,,,,,,,"Drew Smith","17755",622098
"Jordan Balazovic","DET",0,0,0,4.19862,6,0,0,0,,6,25,6,3,3,1,2,,0,5,7.61796,3.7172,2.04938,1.00512,0.19552,0.0954043,0.10011538118124008,0.251314,1.38983,0.295398,0.715661,,,4.19364,-0.000629692,-0.00844583,999,,,,,,,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,"Jordan Balazovic","21866",666364
"Tejay Antone","CIN",0,0,0,3.85714,7,0,0,0,,7,30,6,4,3,1,3,,0,6,7.71429,3.85714,2,1.28571,0.206897,0.103448,0.10344827175140381,0.230769,1.28571,0.263158,0.657895,,,4.53613,-0.000828834,-0.0130731,999,,,,,,,26.9,3.8428571428571425,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Jack Neely","CHC",0,0,0,4.26451,14,0,0,0,,14,58,12,7,7,2,6,,0,14,9.14352,3.68961,2.47818,1.28565,0.238748,0.0963401,0.14240773022174835,0.238401,1.32086,0.288514,0.718927,,,4.23594,-0.00084579,-0.0165601,999,,,,,,,57.800000000000026,4.128571428571431,54,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Eli Morgan","CHC",1,0,0,4.19005,9,0,0,0,,9,36,8,4,4,1,3,,0,8,8.18146,2.82336,2.89778,1.30278,0.216389,0.0746743,0.14171504974365234,0.245797,1.26208,0.28654,0.713628,,,4.19912,-0.000904674,0.00521608,999,,,,,,,40.500000000000014,4.500000000000002,39,4.333333333333333,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Eric Lauer","TOR",1,1,0,4.3794,19,0,0,0,,19,81,18,10,9,3,7,,1,18,8.40613,3.31386,2.53666,1.36955,0.218622,0.0861852,0.13243703544139862,0.247466,1.32514,0.289405,0.715968,,,4.43379,-0.00108134,-0.0430195,999,,,,,,,68.89999999999999,3.6263157894736837,68,3.5789473684210527,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Paxton Schultz","TOR",1,1,0,4.28464,28,0,0,0,,28,122,26,15,14,4,12,,1,28,8.94403,3.81227,2.34612,1.18708,0.230726,0.0983439,0.13238250464200974,0.242678,1.35607,0.29468,0.715889,,,4.22876,-0.00110989,-0.0716932,999,,,,,,,107.40000000000006,3.835714285714288,105,3.75,,,,,,,,,,,,,,,,,,,"Paxton Schultz","25501",687606
"Anthony Misiewicz","MIN",1,1,0,4.27878,20,0,0,0,,20,87,20,10,10,3,7,,1,19,8.2616,3.20387,2.57863,1.17497,0.21374,0.0828888,0.13085074722766876,0.255419,1.35422,0.303415,0.714893,,,4.12833,-0.00139181,-0.0265528,999,,,,,,,73.1,3.655,75,3.75,,,,,,,,,,,,,,,,,,,"Anthony Misiewicz","18152",664948
"Trevor Rogers","BAL",1,1,0,4.24504,19,0,0,0,,19,83,19,10,9,2,7,,1,17,8.15423,3.46962,2.35018,1.06193,0.208968,0.0889159,0.12005255371332169,0.254349,1.37814,0.303841,0.713512,,,4.12862,-0.00148152,-0.0470491,726.5700073242188,,,,,,,76.6,4.031578947368421,79,4.157894736842105,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Peter Strzelecki","PIT",0,0,0,4.54598,11,0,0,0,,11,48,11,6,5,1,4,,1,9,7.70548,3.51473,2.19234,1.10125,0.19499,0.0889416,0.1060483455657959,0.258211,1.40347,0.302465,0.693447,,,4.38952,-0.00150061,-0.0190494,999,,,,,,,43.50000000000001,3.954545454545455,45,4.090909090909091,,,,,,,,,,,,,,,,,,,"Peter Strzelecki","21367",657265
"Ethan Small","SFG",0,0,0,4.07463,7,0,0,0,,7,31,7,4,3,1,3,,0,7,8.40901,4.13917,2.03157,0.939618,0.21561,0.10613,0.1094801127910614,0.242523,1.39161,0.295152,0.722234,,,4.07137,-0.00150344,-0.0232245,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Ethan Small","26364",663629
"Max Kranick","NYM",2,2,0,4.32985,44,0,1,10,,44,188,43,23,21,6,14,,2,35,7.2111,2.83943,2.53963,1.29826,0.188243,0.0741221,0.11412084102630615,0.253091,1.30155,0.285303,0.708096,,,4.46131,-0.00155401,-0.121242,749.6300048828125,,,,,,,207,4.704545454545454,209,4.75,,,,,,,,,,,,,,,,,,,"Max Kranick","22175",668820
"Trent Thornton","SEA",2,2,0,3.93593,37,0,0,0,,37,153,34,17,16,5,11,,2,35,8.66735,2.71144,3.19659,1.26723,0.230538,0.0721201,0.1584179699420929,0.24036,1.22207,0.286019,0.728542,,,4.05123,-0.00165226,-0.03364,746.989990234375,,,,,,,154.9,4.186486486486487,151,4.081081081081081,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Andrew Saalfrank","ARI",0,0,0,3.98068,10,0,0,0,,10,45,10,5,4,1,5,,0,9,7.9717,4.78342,1.66653,0.675041,0.199801,0.11989,0.07991030067205429,0.24833,1.49287,0.304531,0.729259,,,3.99641,-0.00201235,-0.00513858,999,,,,,,,38.7,3.87,40,4,,,,,,,,,,,,,,,,,,,"Andrew Saalfrank","26203",685314
"Justin Anderson","CHW",1,1,0,4.41091,17,0,0,0,,17,73,15,9,8,2,8,,1,17,8.96514,4.53772,1.97569,1.11584,0.226358,0.114572,0.11178654432296753,0.242558,1.43607,0.296828,0.715528,,,4.40343,-0.0022041,-0.0350247,709.1699829101562,,,,,,,69.20000000000002,4.070588235294118,66,3.8823529411764706,,,,,,,,,,,,,,,,,,,"Justin Anderson","16201",605121
"Josh Fleming","SEA",0,0,0,4.07595,6,0,0,0,,6,25,6,3,3,1,2,,0,4,5.42718,2.80891,1.93213,0.897945,0.139051,0.0719675,0.0670831948518753,0.27162,1.39727,0.299297,0.719635,,,4.22312,-0.0023599,-0.0135584,999,,,,,,,18.500000000000007,3.0833333333333344,19,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Josh Fleming","20418",676596
"Caleb Boushley","TEX",2,1,0,4.62365,24,0,0,0,,24,101,25,13,12,4,6,,1,17,6.55943,2.34354,2.79894,1.36246,0.170427,0.06089,0.10953716561198235,0.269314,1.33295,0.296928,0.690929,,,4.49962,-0.00273988,-0.060634,999,,,,,,,76.40000000000003,3.183333333333335,81,3.375,,,,,,,,,,,,,,,,,,,"Caleb Boushley","19736",676961
"Taylor Clarke","KCR",2,2,0,4.67665,34,0,0,0,,34,149,37,19,18,5,11,,1,28,7.43716,2.76725,2.68756,1.34563,0.190435,0.0708578,0.11957698315382004,0.271208,1.39038,0.309374,0.699007,,,4.43768,-0.00274074,-0.0792542,999,,,,,,,113.90000000000002,3.3500000000000005,125,3.676470588235294,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Tyler Mattison","DET",1,1,0,4.23138,13,0,0,0,,13,56,12,7,6,2,6,,0,13,8.65954,4.2811,2.02274,1.06227,0.222264,0.109883,0.1123812273144722,0.239545,1.39234,0.290785,0.7182,,,4.22451,-0.00275662,-0.0340688,999,,,,,,,48.39999999999999,3.7230769230769223,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Tyler Mattison","sa3018117",694331
"T.J. McFarland","ATH",2,2,0,4.37089,38,0,0,3,,38,168,40,20,19,4,13,,3,26,6.23017,3.06371,2.03354,0.898232,0.158011,0.0777026,0.08030850440263748,0.265966,1.39481,0.30091,0.690729,,,4.27023,-0.00278215,-0.0872074,999,,,,,,,144,3.789473684210526,154,4.052631578947368,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Jimmy Herget","COL",2,3,0,4.73819,39,0,0,5,,39,170,41,23,21,6,13,,2,33,7.45487,2.95443,2.52328,1.42921,0.191545,0.075911,0.11563386023044586,0.26378,1.37089,0.298034,0.69534,,,4.63072,-0.00323511,-0.0536106,750.4099731445312,,,,,,,149.20000000000002,3.8256410256410263,158,4.051282051282051,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Dietrich Enns","DET",0,1,0,4.36484,10,0,0,0,,10,44,10,5,5,1,4,,0,9,7.78102,3.39753,2.2902,1.15284,0.200702,0.0876352,0.11306699365377426,0.254295,1.36985,0.297025,0.707838,,,4.25962,-0.00333788,-0.0140764,999,,,,,,,41.7,4.17,43,4.3,,,,,,,,,,,,,,,,,,,"Dietrich Enns","13932",608650
"John Rooney","MIA",1,1,0,4.31819,16,0,0,0,,16,71,16,8,8,2,7,,1,14,7.83451,4.04205,1.93825,0.938743,0.196934,0.101604,0.09532997012138367,0.256039,1.45061,0.305511,0.712173,,,4.24886,-0.00337842,-0.00581968,999,,,,,,,56.20000000000001,3.5125000000000006,58,3.625,,,,,,,,,,,,,,,,,,,"John Rooney","sa3008417",680701
"Gabriel Hughes","COL",1,1,0,4.86384,19,0,0,0,,19,83,21,11,10,3,7,,1,16,7.47675,3.37003,2.2186,1.22982,0.188451,0.0849411,0.10350941866636276,0.271162,1.4571,0.312703,0.687063,,,4.46945,-0.00399546,-0.0205596,999,,,,,,,57.09999999999999,3.005263157894736,64,3.3684210526315788,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Sean Reynolds","SDP",1,1,0,4.28417,39,0,0,5,,39,172,37,20,19,4,20,,2,42,9.76079,4.6388,2.10416,0.986463,0.245164,0.116514,0.12865004688501358,0.24391,1.45417,0.31234,0.720184,,,4.08826,-0.00417438,-0.0695288,999,,,,,,,181.20000000000005,4.646153846153847,181,4.641025641025641,,,,,,,,,,,,,,,,,,,"Sean Reynolds","22253",669308
"Zach Maxwell","CIN",1,1,0,4.64851,20,0,0,0,,20,89,19,11,10,3,11,,1,21,9.42643,4.88155,1.93103,1.20696,0.23632,0.12238,0.11393974721431732,0.241643,1.46964,0.298648,0.708505,,,4.54059,-0.00420659,-0.0250164,999,,,,,,,67.69999999999999,3.3849999999999993,67,3.35,,,,,,,,,,,,,,,,,,,"Zach Maxwell","sa3020255",687209
"Ryan Jensen","MIN",0,0,0,4.51405,6,0,0,0,,6,26,5,3,3,1,4,,0,6,9.20291,5.56493,1.65373,0.949437,0.228318,0.138062,0.09025600552558899,0.237497,1.52471,0.297911,0.711343,,,4.42052,-0.00437444,-0.00796585,999,,,,,,,19.10000000000001,3.183333333333335,17,2.8333333333333335,,,,,,,,,,,,,,,,,,,"Ryan Jensen","sa3011496",686754
"Trevor Gott","SEA",0,0,0,4.10508,10,0,0,0,,10,43,10,5,5,1,3,,0,9,8.27665,3.03452,2.72749,1.22281,0.217547,0.0797607,0.1377861574292183,0.243258,1.2726,0.286588,0.717691,,,4.18008,-0.00443707,-0.0225973,999,,,,,,,44.7,4.470000000000001,46,4.6,,,,,,,,,,,,,,,,,,,"Trevor Gott","15046",641627
"Matt Svanson","STL",2,2,0,4.51194,27,0,0,0,,27,122,29,15,14,2,11,,2,20,6.51676,3.48173,1.8717,0.788488,0.163378,0.0872882,0.07608942687511444,0.26864,1.45575,0.309826,0.683243,,,4.15757,-0.00451098,-0.0738175,999,,,,,,,100.80000000000001,3.733333333333334,110,4.074074074074074,,,,,,,,,,,,,,,,,,,"Matt Svanson","29629",694335
"Gerson Garabito","TEX",1,1,0,4.45868,27,0,0,0,,27,118,27,15,13,4,9,,2,24,8.00582,3.07868,2.60041,1.20894,0.205727,0.0791132,0.12661339342594147,0.255529,1.34089,0.299655,0.696027,,,4.3199,-0.00484397,-0.0798623,999,,,,,,,95.40000000000002,3.533333333333334,98,3.6296296296296298,,,,,,,,,,,,,,,,,,,"Gerson Garabito","19835",642520
"Jesse Chavez","ATL",1,1,0,4.07972,14,0,0,0,,14,62,14,7,7,2,5,,0,13,8.38846,3.1237,2.68542,1.18232,0.217746,0.0810844,0.13666168600320816,0.253948,1.33761,0.30283,0.732335,,,4.091,-0.00494718,-0.00814779,999,,,,,,,53.60000000000003,3.8285714285714305,55,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Jesse Chavez","5448",445926
"Antonio Jimenez","SFG",0,1,0,4.30848,10,0,0,0,,10,44,10,5,5,1,4,,0,8,7.15681,3.72955,1.91895,0.894602,0.182028,0.094858,0.08716952800750732,0.25763,1.42427,0.300957,0.703382,,,4.15545,-0.005156,-0.0108691,999,,,,,,,39.7,3.97,41,4.1,,,,,,,,,,,,,,,,,,,"Antonio Jimenez","sa3008074",682607
"Janson Junk","MIA",1,1,0,4.52226,15,0,0,0,,15,66,17,8,8,2,4,,0,12,6.90132,2.54026,2.71678,1.26296,0.178247,0.0656095,0.11263702809810638,0.270478,1.36116,0.30456,0.699745,,,4.33741,-0.00515716,-0.0204546,749.0399780273438,,,,,,,54.2,3.6133333333333337,61,4.066666666666666,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Doug Nikhazy","CLE",2,2,0,4.51837,31,1,0,1,,37,163,34,20,19,5,19,,2,35,8.34196,4.56867,1.82591,1.18849,0.211424,0.115791,0.09563295543193817,0.240876,1.431,0.285216,0.710444,,,4.62241,-0.00576495,-0.0577376,999,,,,,,,134.9,3.6459459459459462,131,3.5405405405405403,,,,,,,,,,,,,,,,,,,"Doug Nikhazy","30142",680951
"Nick Frasso","LAD",0,0,0,4.44138,6,0,0,1,,6,25,6,3,3,1,2,,0,5,7.29261,3.20438,2.27583,1.30483,0.188438,0.0827999,0.10563822090625763,0.255682,1.35566,0.289282,0.710742,,,4.54297,-0.00582612,-0.00625643,750.8800048828125,,,,,,,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Nick Frasso","sa3014492",693308
"Nick Sandlin","TOR",3,2,0,3.95955,38,0,0,5,,38,161,31,18,17,5,17,,2,41,9.72894,4.09126,2.37798,1.29059,0.25369,0.106683,0.14700712263584137,0.222179,1.2858,0.273289,0.744299,,,4.36934,-0.00591644,-0.022678,749.5,,,,,,,184.1,4.844736842105263,170,4.473684210526316,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Francis Pena","SDP",1,1,0,4.16657,24,0,0,0,,24,105,23,12,11,3,10,,1,21,7.62988,3.75096,2.03411,0.997362,0.195527,0.0961238,0.09940305352210999,0.249406,1.3837,0.293355,0.716689,,,4.22926,-0.00597972,-0.0329706,999,,,,,,,89.90000000000002,3.745833333333334,90,3.75,,,,,,,,,,,,,,,,,,,"Francis Pena","sa3019374",800212
"Nick Hernandez","HOU",2,1,0,4.37232,26,0,0,0,,26,113,23,14,13,4,11,,2,27,9.31968,3.90368,2.38741,1.3124,0.240521,0.100746,0.13977545499801636,0.23454,1.32538,0.28463,0.711114,,,4.44326,-0.00606836,-0.0696828,999,,,,,,,98.39999999999999,3.7846153846153845,93,3.576923076923077,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
