Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brandon Woodruff","MIL",6.76014,5.89908,7.96716,4.01957,18,18,0,0,,104.832,433.31,91.6099,50.15,46.82,15.5182,30.4474,0.271615,3.9487,106.452,9.13912,2.61396,3.49627,1.33226,0.245673,0.0702671,0.17540571838617325,0.229648,1.16431,0.274756,0.716695,,,3.98534,1.7496,1.40766,254.5399932861328,,,,,,,451.00000000000006,4.295238095238096,427,4.066666666666666,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Mitch Keller","PIT",7.02868,8.40465,10.4856,5.06981,22,22,0,0,,129.36,564.32,141.817,78.02,72.87,16.7495,39.9157,0.263092,7.00901,107.473,7.47723,2.77707,2.69249,1.16532,0.190446,0.0707325,0.11971400678157806,0.274097,1.40486,0.318097,0.655234,,,4.21743,1.67308,0.0842865,298.9200134277344,,,,,,,449.2999999999999,3.482945736434108,497,3.852713178294574,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Robbie Ray","SFG",7.18815,6.94098,9.41259,4.51976,20,20,0,0,,118.4,503.95,105.376,63.73,59.46,18.0994,48.1391,0.290341,3.84558,130.178,9.89526,3.65922,2.7042,1.3758,0.258314,0.0955236,0.16279087960720062,0.233152,1.29658,0.28739,0.700484,,,4.21306,1.65671,0.785247,132.1699981689453,,,,,,,482.80000000000007,4.091525423728815,460,3.8983050847457625,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Carlos Rodón","NYY",8.75914,7.54439,10.972,4.50995,23,23,0,0,,137.057,579.25,119.667,73.37,68.68,23.9011,51.911,0.328354,5.24251,154.074,10.1174,3.40879,2.96803,1.56949,0.265988,0.0896176,0.1763702929019928,0.229204,1.25187,0.27829,0.711052,,,4.37731,1.64624,1.04153,140.91000366210938,,,,,,,543.6000000000001,3.967883211678833,510,3.7226277372262775,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Jesús Luzardo","PHI",7.02177,7.14038,5.13635,4.23972,28,20,0,0.4452,,101.745,429.76,95.9291,51.91,47.93,13.9795,32.9034,0.471717,3.49448,104.548,9.24791,2.91052,3.17741,1.23658,0.24327,0.0765623,0.16670731455087662,0.24387,1.26623,0.298177,0.704024,,,3.91185,1.62967,0.93649,235.11000061035156,,,,,,,435.0000000000001,4.264705882352942,430,4.215686274509804,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Michael Wacha","KCR",7.03621,6.41864,7.64197,4.43017,20,20,0,0,,108.26,460.59,106.187,57.12,53.29,13.9762,34.6029,0.27526,3.69205,87.3811,7.26427,2.87665,2.52526,1.16189,0.189716,0.0751273,0.11458838731050491,0.251452,1.30048,0.287317,0.690213,,,4.23275,1.61575,0.875289,278.1300048828125,,,,,,,408.4,3.781481481481481,415,3.8425925925925926,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Aaron Nola","PHI",8.5842,7.84056,11.3849,4.5997,23,23,0,0,,139.196,587.94,138.862,76.7,71.14,23.5326,38.2859,0.283268,4.57931,129.491,8.37251,2.47546,3.38221,1.52155,0.220246,0.0651188,0.15512674301862717,0.254757,1.27265,0.294169,0.696576,,,4.36864,1.6129,0.766963,88.30000305175781,,,,,,,501.0000000000001,3.6043165467625906,512,3.683453237410072,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Ranger Suárez","PHI",6.94183,6.61821,4.77777,3.99182,29,19,0,0.4452,,98.8647,417.99,95.6252,47.47,43.85,10.2773,32.4124,0.548177,3.32896,87.9208,8.00374,2.95061,2.71257,0.935574,0.210342,0.0775434,0.13279853761196136,0.250165,1.29508,0.300467,0.708913,,,3.76489,1.59937,1.24725,278.0299987792969,,,,,,,431,4.353535353535354,436,4.404040404040404,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Clay Holmes","NYM",7.05373,6.23349,4.70256,3.84239,26,19,0,0.5063,,95.5188,404.22,89.548,43.74,40.78,8.56075,34.2113,0.361705,5.32038,85.7315,8.07781,3.22347,2.50594,0.806614,0.212091,0.0846353,0.1274557262659073,0.245547,1.29565,0.299513,0.715901,,,3.71919,1.58556,1.40066,205.64999389648438,,,,,,,424.70000000000005,4.423958333333334,422,4.395833333333333,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Seth Lugo","KCR",8.41854,7.31328,10.983,4.65029,22,22,0,0,,133.54,570.33,138.705,74.07,69,19.0117,37.4548,0.365579,5.06426,107.427,7.24013,2.52429,2.86819,1.2813,0.18836,0.0656722,0.12268797308206558,0.262793,1.31915,0.29821,0.682676,,,4.30461,1.55558,0.762083,179.72999572753906,,,,,,,484.4999999999999,3.6156716417910437,511,3.8134328358208953,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Eduardo Rodriguez","ARI",7.13558,6.8535,5.20621,4.39021,26,20,0,0.4834,,99.6103,424.79,96.4209,52.21,48.59,13.1937,34.6655,0.422436,2.75978,94.7066,8.55694,3.1321,2.73201,1.19208,0.222949,0.0816062,0.14134300500154495,0.248915,1.31599,0.297809,0.700406,,,4.05506,1.52685,0.831483,376.4800109863281,,,,,,,406.5,4.065,407,4.07,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Drew Rasmussen","TBR",6.22275,6.53032,4.30652,4.01716,36,17,0,0.5068,,97.9722,406.01,91.0029,46.71,43.73,12.1156,26.1652,0.564483,3.43547,89.3671,8.20952,2.40361,3.41549,1.11297,0.220111,0.0644448,0.15566586703062057,0.241766,1.19593,0.28694,0.70313,,,3.79725,1.52637,1.09929,241.27999877929688,,,,,,,436,4.448979591836735,429,4.377551020408164,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Erick Fedde","STL",7.17208,7.74652,10.2795,4.72985,21,21,0,0,,126.042,538.23,127.259,70.69,66.24,17.1544,40.2061,0.260951,3.85529,95.2291,6.79981,2.87091,2.36853,1.22491,0.17693,0.0747006,0.10222961753606796,0.257522,1.32865,0.288395,0.674632,,,4.41453,1.50885,0.577983,335.6700134277344,,,,,,,451.1000000000001,3.5801587301587308,467,3.7063492063492065,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Kris Bubic","KCR",6.09459,5.43546,3.82083,4.06328,38,15,0,0.4675,,90.8577,385.38,84.9154,44.11,41.02,10.4358,32.0445,0.814094,3.43197,91.5456,9.06814,3.1742,2.85683,1.03373,0.237546,0.0831503,0.1543959230184555,0.242682,1.28729,0.300415,0.711774,,,3.75696,1.49091,0.936287,319.5799865722656,,,,,,,408.4,4.487912087912088,404,4.43956043956044,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Chris Bassitt","TOR",8.35062,7.8895,10.8698,4.59033,23,23,0,0,,136.206,582.41,131.381,74.47,69.47,20.6921,47.4525,0.510596,7.21019,121.274,8.01337,3.13549,2.5557,1.36726,0.208228,0.0814761,0.12675238400697708,0.248948,1.31297,0.286923,0.696386,,,4.50571,1.45961,0.881593,344.04998779296875,,,,,,,487.5000000000001,3.5845588235294126,487,3.5808823529411766,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Bailey Ober","MIN",7.061,7.24261,8.41142,4.49017,21,21,0,0,,115.773,484.51,110.356,61.91,57.76,20.2904,30.2838,0.234978,3.77619,106.292,8.26293,2.35421,3.50985,1.57734,0.219379,0.0625039,0.15687550604343414,0.24499,1.21479,0.278093,0.701484,,,4.43233,1.4405,0.862309,84.66999816894531,,,,,,,436.4000000000001,3.7620689655172423,430,3.706896551724138,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Zach Eflin","BAL",7.68838,7.08376,8.38064,4.4903,22,22,0,0,,118.756,496.49,124.443,63.73,59.25,19.0326,22.3791,0.340399,3.4548,86.5912,6.56237,1.69602,3.86928,1.4424,0.174407,0.0450747,0.12933212518692017,0.264404,1.23634,0.288772,0.691419,,,4.38533,1.39311,0.844834,192.4199981689453,,,,,,,423.4999999999999,3.5588235294117636,447,3.7563025210084033,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Shane Bieber","CLE",4.7732,4.45853,5.00676,3.92783,16,12,0,0.503,,71.9481,297.52,68.0035,33.78,31.4,8.89139,17.6013,0.211771,2.12515,68.456,8.56317,2.20175,3.88925,1.11223,0.230089,0.0591601,0.1709284782409668,0.244799,1.18981,0.294903,0.708407,,,3.63371,1.36598,0.949973,448.3999938964844,,,,,,,325.30000000000007,4.518055555555557,323,4.486111111111111,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"David Peterson","NYM",7.16328,6.27954,9.05273,4.5799,19,19,0,0,,112.974,490.81,115.044,61.72,57.49,13.8258,44.4549,0.277724,5.02453,101.29,8.06916,3.54147,2.27848,1.10142,0.206372,0.0905745,0.11579766124486923,0.260675,1.41182,0.31028,0.697709,,,4.21927,1.36255,0.681823,326.9200134277344,,,,,,,420,3.7168141592920354,438,3.8761061946902653,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Ben Brown","CHC",5.3502,4.7938,3.48786,3.87146,24,14,0,0.4781,,75.1344,315.71,66.8754,34.75,32.32,8.82072,26.5347,0.359742,3.10456,79.5483,9.52872,3.17847,2.9979,1.05659,0.251966,0.0840478,0.1679186224937439,0.233772,1.24324,0.293648,0.723653,,,3.69971,1.35496,0.9859,428.55999755859375,,,,,,,340.09999999999997,4.534666666666666,328,4.373333333333333,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Jameson Taillon","CHC",7.47857,6.96841,8.84332,4.47966,21,21,0,0,,118.335,496.04,116.971,63.37,58.9,19.3579,29.3467,0.210217,3.64606,94.6024,7.19501,2.23197,3.22361,1.47227,0.190715,0.059162,0.13155322894454002,0.252611,1.23647,0.279624,0.695773,,,4.47171,1.35496,0.884209,341.82000732421875,,,,,,,426.3,3.61271186440678,434,3.6779661016949152,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Justin Verlander","SFG",6.43381,6.55164,7.73667,4.49027,19,19,0,0,,105.488,446.91,100.123,56.57,52.63,15.7196,34.4296,0.2718,3.64942,87.4346,7.45972,2.93745,2.53952,1.34116,0.195642,0.0770391,0.11860332638025284,0.2449,1.27552,0.276118,0.692899,,,4.47002,1.35369,0.692982,334.260009765625,,,,,,,380.20000000000005,3.6209523809523816,377,3.5904761904761906,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Bryce Miller","SEA",6.48011,6.12338,7.98602,4.27019,18,18,0,0,,104.328,434.65,96.2879,52.99,49.5,15.7775,29.4545,0.281181,3.66483,90.7845,7.83165,2.54094,3.08219,1.36107,0.208868,0.0677661,0.1411018893122673,0.239802,1.20526,0.272946,0.701878,,,4.28554,1.33293,1.03433,78.69999694824219,,,,,,,406.19999999999993,3.90576923076923,395,3.798076923076923,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Jordan Hicks","SFG",6.42273,6.68627,4.61014,4.19611,32,18,0,0.4822,,96.1748,414.56,93.9498,48.1,44.84,8.5977,38.4302,0.491674,5.23622,82.7495,7.74366,3.59629,2.15324,0.80457,0.199608,0.0927013,0.10690676420927048,0.253307,1.37645,0.305324,0.70033,,,3.911,1.3284,0.920014,465.57000732421875,,,,,,,392.30000000000007,4.086458333333334,400,4.166666666666667,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Shota Imanaga","CHC",7.12331,6.17652,8.49068,4.32009,19,19,0,0,,110.352,458.45,104.045,57.22,52.97,20.2552,26.8055,0.244416,3.16393,103.699,8.45741,2.18618,3.86857,1.65196,0.226195,0.0584699,0.16772519052028656,0.242822,1.18575,0.275147,0.718394,,,4.42904,1.32703,0.998267,78.08999633789062,,,,,,,415.6,3.7781818181818183,408,3.709090909090909,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Clarke Schmidt","NYY",7.46715,6.75827,7.63214,4.49754,23,19,0,0.4921,,108.579,461.64,103.856,58.24,54.26,16.5325,35.7356,0.349991,5.41151,102.297,8.47922,2.96207,2.8626,1.37036,0.221594,0.07741,0.1441836804151535,0.246985,1.28561,0.289472,0.69862,,,4.33957,1.30006,0.791131,249.11000061035156,,,,,,,408.1,3.7440366972477066,405,3.7155963302752295,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Ryan Weathers","MIA",5.37265,8.22992,7.34549,4.63734,22,18,0,0.4597,,103.443,445.83,103.153,57.05,53.3,14.4499,37.7373,0.460429,4.03662,96.2927,8.37791,3.28332,2.55166,1.25721,0.215985,0.084645,0.13134029507637024,0.255294,1.36201,0.302418,0.694845,,,4.27327,1.2781,0.526337,367.19000244140625,,,,,,,388.2,3.768932038834951,399,3.8737864077669903,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Merrill Kelly","ARI",7.32396,6.46728,8.62471,4.59986,20,20,0,0,,113.56,482.48,110.748,62.07,58.04,16.4465,37.3501,0.280401,3.39706,93.8996,7.44185,2.96012,2.51404,1.30344,0.194619,0.0774127,0.117205910384655,0.250712,1.30414,0.284566,0.687823,,,4.41301,1.25205,0.741424,300.7300109863281,,,,,,,426.19999999999993,3.7385964912280696,430,3.7719298245614037,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Tyler Mahle","TEX",7.01571,5.95331,7.67117,4.31986,19,19,0,0,,105.545,444.02,98.727,54.08,50.66,15.0442,33.4168,0.26013,3.9726,84.8717,7.23715,2.84951,2.53979,1.28284,0.191144,0.0752597,0.11588409543037415,0.242793,1.25201,0.272836,0.702759,,,4.41505,1.21001,1.05615,452.010009765625,,,,,,,401.5000000000001,3.7877358490566047,394,3.7169811320754715,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Matthew Liberatore","STL",5.42535,6.33243,3.9815,4.46214,39,15,0,0.4919,,93.2848,398,92.3441,49.51,46.25,11.0461,30.4411,0.824377,3.38386,80.7849,7.79403,2.93692,2.65381,1.06571,0.202977,0.0764851,0.12649205327033997,0.25357,1.31624,0.298512,0.682769,,,4.00271,1.19062,0.432268,653.6400146484375,,,,,,,376.7000000000001,4.050537634408603,385,4.139784946236559,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Brandon Pfaadt","ARI",7.04898,7.16121,5.33196,4.65767,29,20,0,0.4834,,102.103,431.67,104.054,56.63,52.84,16.9032,25.0121,0.526699,3.81565,89.6254,7.90018,2.20473,3.58328,1.48996,0.207625,0.0579427,0.14968212321400642,0.258299,1.26408,0.294116,0.687239,,,4.35116,1.14777,0.421816,178.5399932861328,,,,,,,368.30000000000007,3.6107843137254907,382,3.7450980392156863,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"José Soriano","LAA",6.7595,6.50608,8.34903,4.29987,19,19,0,0,,109.573,473.6,106.266,56.12,52.35,11.937,46.6646,0.37103,5.66514,90.4337,7.42796,3.83289,1.93795,0.980467,0.19095,0.0985317,0.09241792559623718,0.252252,1.3957,0.295797,0.7107,,,4.30587,1.14569,1.0999,324.3900146484375,,,,,,,411.79999999999995,3.743636363636363,415,3.772727272727273,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Yu Darvish","SDP",5.97612,6.39721,7.59907,4.65023,18,18,0,0,,101.124,428.45,94.1039,55.62,52.25,16.6484,34.1953,0.265483,4.57513,95.8418,8.52989,3.04337,2.80278,1.4817,0.223694,0.0798116,0.14388271421194077,0.24149,1.26873,0.279432,0.69224,,,4.50245,1.14419,0.551147,285.7200012207031,,,,,,,368.9000000000001,3.6524752475247535,359,3.5544554455445545,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Blake Snell","LAD",5.4655,3.66497,5.98012,4.42983,13,13,0,0,,76.31,328.44,66.9832,40.33,37.56,9.91864,36.7178,0.175667,2.14483,87.1553,10.2791,4.33049,2.37365,1.1698,0.265361,0.111794,0.1535668447613716,0.231314,1.35894,0.296434,0.705573,,,4.04085,1.13031,0.627402,44.5099983215332,,,,,,,322.2,4.239473684210526,307,4.0394736842105265,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Casey Mize","DET",5.57708,6.5309,6.67022,4.43956,18,18,0,0,,96.192,406.2,96.3932,51.2,47.45,13.139,25.7898,0.196351,4.49518,70.5199,6.59804,2.41296,2.73441,1.22932,0.173609,0.0634903,0.11011844873428345,0.256423,1.2702,0.284867,0.68392,,,4.36153,1.12506,0.744492,357.7300109863281,,,,,,,352.9000000000001,3.6760416666666678,363,3.78125,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Shane McClanahan","TBR",4.75803,5.19505,3.55633,4.11128,20,14,0,0.5068,,71.5836,298.49,66.5169,35.08,32.7,10.1786,21.2055,0.372232,1.68538,73.3231,9.2187,2.6661,3.45774,1.27973,0.245647,0.0710425,0.17460426688194275,0.241354,1.22545,0.29328,0.716493,,,3.86679,1.1105,0.83359,154.27000427246094,,,,,,,316.6000000000001,4.397222222222223,311,4.319444444444445,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Michael Soroka","WSN",5.32008,6.46889,3.89767,4.18622,40,15,0,0.4633,,94.2736,399.16,83.8461,46.97,43.85,12.1384,36.1885,0.823946,4.64225,91.5999,8.74476,3.4548,2.53119,1.15882,0.229482,0.0906616,0.1388200968503952,0.233992,1.27326,0.281659,0.709084,,,4.13745,1.10901,0.792367,409.3599853515625,,,,,,,390.6,4.1553191489361705,375,3.9893617021276597,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Brayan Bello","BOS",7.305,6.88566,8.4178,4.72976,21,21,0,0,,115.122,498.61,119.9,65.33,60.5,15.3568,41.2389,0.246302,4.99067,91.9568,7.18899,3.22397,2.22986,1.20056,0.184426,0.0827077,0.10171862691640854,0.265042,1.39972,0.302964,0.686116,,,4.44886,1.08951,0.505975,372.8999938964844,,,,,,,400.5,3.482608695652174,426,3.7043478260869565,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"David Festa","MIN",4.46818,4.70096,2.9044,4.35106,37,11,0,0.4822,,76.2848,325.43,72.0128,39.59,36.88,9.72125,27.4319,0.749993,3.16671,80.389,9.48421,3.23639,2.93049,1.1469,0.247024,0.0842943,0.1627296730875969,0.244251,1.3036,0.304275,0.697323,,,3.85993,1.06997,0.381071,365.7699890136719,,,,,,,322.2,4.239473684210526,320,4.2105263157894735,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Luis L. Ortiz","CLE",6.07372,7.48674,4.93705,4.36657,27,19,0,0.503,,95.3679,405.44,88.7251,49.7,46.27,13.3732,35.0969,0.425067,3.83572,88.5169,8.35346,3.31214,2.52207,1.26205,0.218323,0.0865649,0.13175805658102036,0.242083,1.29836,0.284758,0.705255,,,4.2989,1.05343,0.708646,395.9599914550781,,,,,,,376.70000000000005,3.9652631578947375,371,3.905263157894737,,,,,,,,,,,,,,,,,,,"Luis L. Ortiz","27646",682847
"Landen Roupp","SFG",4.63097,4.94795,3.37798,4.30316,25,13,0,0.4822,,70.8387,302.78,67.8535,36.37,33.87,7.61096,26.7262,0.420471,2.58835,63.9178,8.12071,3.39554,2.39158,0.966966,0.211103,0.0882692,0.12283401191234589,0.248125,1.33514,0.298324,0.693597,,,3.94115,1.02779,0.613852,431.4800109863281,,,,,,,288.2,4.059154929577464,289,4.070422535211268,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Shane Baz","TBR",6.24809,7.3748,4.98572,4.45429,28,19,0,0.5068,,97.7328,414.36,89.523,51.7,48.37,15.1361,35.1198,0.413714,4.70522,92.1628,8.48706,3.2341,2.62424,1.39385,0.222422,0.0847566,0.13766532391309738,0.239024,1.27534,0.278356,0.705087,,,4.45735,1.02324,0.679572,198.6699981689453,,,,,,,374.70000000000005,3.8234693877551025,363,3.704081632653061,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Mitchell Parker","WSN",5.92707,8.47161,5.40182,4.78812,29,20,0,0.4633,,102.159,442.98,105.78,58.37,54.35,13.9402,36.9501,0.466923,3.00126,77.8885,6.86181,3.25522,2.10794,1.2281,0.175829,0.0834126,0.09241592139005661,0.262462,1.39713,0.295114,0.684663,,,4.52984,1.00682,0.322211,502.9800109863281,,,,,,,343.0000000000001,3.3627450980392166,364,3.5686274509803924,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Sean Manaea","NYM",5.61922,4.97728,7.12157,4.61025,15,15,0,0,,88.98,380.56,83.1567,48.81,45.58,14.3484,34.0278,0.220013,3.41808,88.7314,8.97486,3.44179,2.60761,1.45129,0.23316,0.0894151,0.143745057284832,0.242359,1.31698,0.28666,0.70419,,,4.47196,1.00053,0.520449,251.00999450683594,,,,,,,337.6000000000001,3.7932584269662932,330,3.707865168539326,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Ryan Pepiot","TBR",6.80132,7.66596,8.975,4.71968,21,21,0,0,,118.419,502.48,110.46,66.31,62.1,21.2147,40.3572,0.274256,5.59261,108.955,8.28069,3.0672,2.69975,1.61235,0.216834,0.0803161,0.1365175098180771,0.241955,1.27359,0.273455,0.697734,,,4.76044,0.99643,0.587673,166.35000610351562,,,,,,,408.9000000000001,3.4652542372881365,397,3.364406779661017,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Zebby Matthews","MIN",5.27192,5.88979,3.96404,4.49574,28,15,0,0.4822,,82.3179,345.86,83.6875,44.16,41.12,13.6591,18.6999,0.472664,2.54914,74.8499,8.1835,2.0445,4.0027,1.49338,0.216417,0.0540677,0.1623489372432232,0.257809,1.2438,0.296602,0.699305,,,4.22051,0.990348,0.468189,406.510009765625,,,,,,,300.20000000000016,3.6609756097560995,312,3.8048780487804876,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Max Meyer","MIA",4.95331,8.72843,5.04766,4.61523,25,19,0,0.4597,,95.0462,405.97,92.913,52.15,48.74,14.2464,33.107,0.401447,3.77359,88.4277,8.37328,3.13492,2.67097,1.349,0.217818,0.0815503,0.13626793771982193,0.251736,1.32588,0.295278,0.696394,,,4.35947,0.989499,0.524483,352.9200134277344,,,,,,,353.99999999999994,3.726315789473684,358,3.768421052631579,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Eury Pérez","MIA",3.06859,4.90912,3.85049,4.29036,12,12,0,0,,60.876,254.01,53.5876,31.07,29.02,9.4388,19.6443,0.162425,2.22364,64.6187,9.55333,2.90424,3.28944,1.39545,0.254394,0.0773367,0.17705770581960678,0.23084,1.20297,0.279273,0.702492,,,4.0779,0.985399,0.61544,503.1199951171875,,,,,,,264.30000000000007,4.332786885245903,252,4.131147540983607,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Yusei Kikuchi","LAA",7.56133,8.58798,10.9229,4.96029,23,23,0,0,,135.355,582.9,139.738,80.21,74.6,25.6576,43.6357,0.36736,4.38474,130.427,8.67232,2.90142,2.98899,1.70602,0.223755,0.0748597,0.14889534562826157,0.261252,1.35476,0.301168,0.699638,,,4.70895,0.974921,0.241686,170.38999938964844,,,,,,,431.20000000000005,3.1940740740740745,453,3.3555555555555556,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Nick Martinez","CIN",5.87127,7.48877,4.84068,4.81128,31,18,0,0.4574,,97.047,413.47,100.864,55.36,51.88,14.9372,26.057,0.444797,3.58361,75.4028,6.99275,2.41649,2.89376,1.38525,0.182366,0.0630203,0.11934556066989899,0.262783,1.30783,0.292776,0.675046,,,4.47081,0.962547,0.278115,315.4200134277344,,,,,,,330.70000000000005,3.4092783505154642,350,3.6082474226804124,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Shohei Ohtani","LAD",3.71455,1.97968,3.62469,3.72911,8,8,0,0,,47.4,196.99,39.6814,21.12,19.64,6.01488,16.8766,0.0945602,2.0271,53.6414,10.1851,3.20441,3.17846,1.14207,0.272305,0.0856721,0.18663307279348373,0.222821,1.1932,0.284273,0.736187,,,3.69029,0.934236,0.777264,1.5499999523162842,,,,,,,221,4.702127659574468,208,4.425531914893617,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Taj Bradley","TBR",6.84133,7.71477,9.26438,4.77032,21,21,0,0,,119.973,512.58,116.115,67.97,63.59,21.4137,42.1689,0.263173,4.23152,109.262,8.19649,3.16338,2.59106,1.60639,0.213161,0.0822679,0.13089276105165482,0.249079,1.31933,0.282267,0.703902,,,4.76672,0.919576,0.512177,198.11000061035156,,,,,,,408.1,3.4008333333333334,407,3.3916666666666666,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Alex Cobb","DET",3.98056,4.33907,5.1353,4.40028,12,12,0,0,,68.232,290.73,71.9682,35.97,33.36,7.61803,19.293,0.151754,2.58514,50.1137,6.61014,2.5448,2.59751,1.00484,0.172372,0.0663604,0.10601136833429337,0.267687,1.33751,0.304803,0.686029,,,4.05201,0.913744,0.540119,620.6199951171875,,,,,,,251.60000000000008,3.700000000000001,270,3.9705882352941178,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Frankie Montas","NYM",5.16603,4.68786,6.58521,4.67047,14,14,0,0,,82.572,355.27,80.6882,46.03,42.85,12.2626,31.2256,0.333123,3.16615,74.338,8.10252,3.40346,2.38067,1.33657,0.209244,0.0878926,0.12135093659162521,0.25146,1.35535,0.29207,0.695372,,,4.48712,0.907906,0.455596,515.3300170898438,,,,,,,302,3.63855421686747,305,3.674698795180723,,,,,,,,,,,,,,,,,,,"Frankie Montas","14309",593423
"Miles Mikolas","STL",5.55376,7.93174,6.29276,5.06992,21,21,0,0,,101.682,436.12,113.906,61.19,57.28,15.4407,22.537,0.207164,3.66934,60.2329,5.33128,1.99478,2.67262,1.36667,0.138111,0.0516762,0.08643457293510437,0.277877,1.34186,0.294593,0.655364,,,4.6701,0.903772,0.12185,584.2000122070312,,,,,,,312.9000000000001,3.0676470588235305,354,3.4705882352941178,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Nick Lodolo","CIN",5.99535,7.09823,8.30211,4.9703,19,19,0,0,,107.559,466.18,112.528,63.87,59.4,16.9395,33.4058,0.313378,8.2994,92.2833,7.72181,2.79523,2.76249,1.41741,0.197956,0.0716586,0.1262977421283722,0.265099,1.35678,0.303212,0.671451,,,4.60221,0.898715,0.191914,235.97999572753906,,,,,,,357.3,3.3083333333333336,380,3.5185185185185186,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Cade Horton","CHC",4.08102,3.85475,4.15865,4.28038,12,12,0,0,,62.7,264.29,58.3727,32.1,29.82,8.97156,20.4052,0.131895,2.54313,58.8939,8.45367,2.92897,2.88623,1.28778,0.222838,0.0772074,0.1456306204199791,0.241867,1.25643,0.284772,0.704915,,,4.1871,0.889309,0.637312,999,,,,,,,253.70000000000005,4.026984126984128,247,3.9206349206349205,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
