Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Joey Wiemer","KCR",14,59.5341,53.5093,11.5519,7.2405,2.61937,0.184939,1.50706,6.85007,6.29431,4.97313,0.0139983,16.7867,0.61893,0.362303,0.0704425,0.959025,1.39228,0.388082,0.215885,0.0835342,0.281968,0.296254,0.288309,0.356243,0.287823,0.644552,0.140358,5.1263,0.282333,,0.0233312,5.66371,-1.25592,78.9367,0.0233312,0.39,-1.4025961831212044,0.05610549449920654,0.066172,749.469970703125,,,,,,,60.6,4.328571428,60.6,4.328571428,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Logan Driscoll","TBR",5,18.5399,16.9785,3.77915,2.50675,0.860548,0.0460019,0.365856,1.76254,1.91835,1.15778,0.0401796,4.27722,0.21172,0.134281,0.0576816,0.358645,0.0776128,0.0171576,0.222585,0.0624478,0.230703,0.270685,0.278573,0.343333,0.276183,0.621906,0.120748,3.09654,0.273727,,-0.020809,1.59201,-0.562879,79.3064,-0.020809,0.06,-0.45707265101373196,0.4458024762570858,0.0628122,999,,,,,,,11.3,2.26,11.3,2.26,,,,,,,,,,,,,,,,,,,"Logan Driscoll","25475",686482
"Robbie Grossman",,11,46,39.6421,9.13056,5.99153,1.83456,0.215585,1.08888,5.37047,4.69226,5.52041,0.0550344,10.2312,0.422974,0.358937,0.0556089,0.688006,0.498922,0.142472,0.230325,0.120009,0.222417,0.539567,0.328091,0.369883,0.313661,0.697974,0.139558,4.28489,0.280384,,-0.0488491,5.32211,-0.0244514,99.518,-0.0488491,-0.05,-0.07461441308259964,-0.8610425479710102,0.0621532,999,,,,,,,43.6,3.963636363,43.6,3.963636363,,,,,,,,,,,,,,,,,,,"Robbie Grossman","5254",543257
"Emmanuel Rodriguez","MIN",6,24.3537,20.9601,4.4726,2.76263,0.869968,0.180379,0.659623,3.1315,2.23885,3.06318,0.051493,8.38561,0.174241,0.123576,0.0325926,0.289441,0.714481,0.120355,0.213386,0.125779,0.344326,0.36529,0.317009,0.366515,0.307042,0.683524,0.153128,6.46046,0.316733,,0.0486546,2.68938,-0.141247,97.5318,0.0486546,0,-0.019697096198797226,-0.20370370149612427,0.0609336,999,,,,,,,24.6,4.1,24.6,4.1,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Jacob Melton","HOU",10,40.5623,37.3969,7.9349,5.07822,1.54707,0.161603,1.14801,4.90426,3.96627,2.57981,0.0472543,10.8871,0.236652,0.261644,0.087269,0.508924,1.76302,0.200634,0.21218,0.0636011,0.268404,0.23696,0.265629,0.354286,0.27382,0.619915,0.142105,6.72337,0.26487,,0.211355,3.4068,-1.30775,75.1486,0.211355,0,-0.934894010424614,0.15432098507881165,0.0592373,999,,,,,,,35.8,3.58,35.8,3.58,,,,,,,,,,,,,,,,,,,"Jacob Melton","sa3019988",689200
"Maverick Handley","BAL",5,18.7445,16.786,3.59279,2.58711,0.664305,0.0382637,0.303109,1.95342,1.56812,1.43554,0.00533505,4.84094,0.315275,0.103297,0.104356,0.377919,0.342194,0.0584131,0.214035,0.0765846,0.25826,0.296541,0.286672,0.31234,0.271905,0.599012,0.0983056,4.70438,0.280086,,0.0116231,1.54575,-0.632911,74.8865,0.0116231,0.07,-0.5236621284857392,0.45580247789621353,0.0576649,999,,,,,,,11.3,2.26,11.3,2.26,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Denzel Clarke","ATH",6,24.0085,21.8032,4.93129,3.24149,1.03152,0.11054,0.547746,2.89935,2.11429,1.73856,0.00997627,7.51618,0.309464,0.118514,0.0387622,0.383737,0.79643,0.119579,0.226172,0.0724143,0.313063,0.231309,0.291171,0.358989,0.289803,0.650161,0.132817,6.38849,0.316323,,0.0704849,2.32186,-0.468642,85.0483,0.0704849,0,-0.33770544826984406,0.09259258955717087,0.0574966,739.5,,,,,,,26.2,4.366666666,26.2,4.366666666,,,,,,,,,,,,,,,,,,,"Denzel Clarke","sa3017426",672016
"Braxton Fulford","COL",6,23.3121,21.1062,5.0857,3.21201,1.08831,0.0892785,0.696105,2.69915,2.64639,1.58444,0.00678034,6.44487,0.374681,0.162601,0.0842218,0.36209,0.3128,0.0584728,0.240958,0.0679662,0.27646,0.245845,0.303291,0.399924,0.310282,0.703215,0.158966,4.80166,0.310706,,-0.000653431,2.63448,-0.0750858,82.7038,-0.000653431,0.06,-0.4792599228094332,0.24518517777323723,0.0564298,999,,,,,,,25.3,4.216666666,25.3,4.216666666,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Jacob Amaya","CHW",12,50.2022,45.9981,9.98661,7.03731,1.98549,0.151905,0.811899,4.69266,4.47813,3.49613,0.0117855,11.9859,0.248032,0.348841,0.111092,0.93602,0.614482,0.183827,0.217109,0.069641,0.238753,0.291686,0.274116,0.319831,0.266233,0.593947,0.102722,4.1492,0.273471,,-0.0339496,3.91329,-1.92169,67.7822,-0.0339496,0.19,-1.8731272518634796,0.7433750033378601,0.0563866,746.219970703125,,,,,,,36.1,3.008333333,36.1,3.008333333,,,,,,,,,,,,,,,,,,,"Jacob Amaya","23296",676070
"Austin Martin","MIN",5,19.483,17.2813,4.48148,3.24992,0.926323,0.0924404,0.212794,2.37184,1.60632,1.61385,0.0419952,3.2298,0.358887,0.129804,0.0991472,0.362687,0.689515,0.211269,0.259326,0.0828336,0.165775,0.499674,0.332969,0.360567,0.311286,0.693536,0.101242,5.69378,0.305594,,0.0127894,2.21731,-0.0471881,100.502,0.0127894,0,0.02391781285405159,-0.15432098507881165,0.0537444,747.510009765625,,,,,,,16.2,3.24,16.2,3.24,,,,,,,,,,,,,,,,,,,"Austin Martin","27462",668885
"Owen Miller","COL",11,44.6816,41.1554,10.9033,7.73893,2.12484,0.346715,0.692801,5.2515,4.35428,2.63602,0.00549003,8.45869,0.446489,0.383875,0.0598662,0.812774,1.06979,0.309345,0.26493,0.0589957,0.18931,0.311635,0.31343,0.38391,0.308207,0.69734,0.11898,5.79739,0.315258,,0.00601064,4.9756,-0.217723,81.3122,0.00601064,0.01,-0.9851269796490669,0.009999999776482582,0.0537023,999,,,,,,,46.7,4.245454545,46.7,4.245454545,,,,,,,,,,,,,,,,,,,"Owen Miller","24655",680911
"Jac Caglianone","KCR",36,153.227,138.879,33.5614,22.2304,6.52282,0.648856,4.15927,17.5281,17.9,11.526,0.767558,35.9655,1.59076,0.823509,0.408402,3.01358,1.52051,0.352104,0.24166,0.0752213,0.23472,0.320473,0.305447,0.387819,0.305346,0.693266,0.146159,4.38129,0.295269,,-0.103227,16.7141,-1.09545,91.2016,-0.103227,0,-1.6362386867403984,-2.969348669052124,0.0523967,999,,,,,,,160.8,4.466666666,160.8,4.466666666,,,,,,,,,,,,,,,,,,,"Jac Caglianone","sa3025245",695506
"Cal Stevenson","PHI",6,25.9434,22.6639,5.08291,3.6277,0.944485,0.118968,0.391765,3.16806,2.00966,2.72905,0.0780149,6.07917,0.110766,0.155089,0.284561,0.409225,1.20643,0.31318,0.224273,0.105193,0.234324,0.448918,0.308772,0.328303,0.287953,0.637074,0.104029,6.12578,0.286954,,0.0657076,2.47078,-0.544609,80.2599,0.0657076,0.3,-0.5421794727444649,0.17037038505077362,0.0512857,999,,,,,,,18.8,3.133333333,18.8,3.133333333,,,,,,,,,,,,,,,,,,,"Cal Stevenson","22411",670276
"Rece Hinds","CIN",15,65.5017,60.5783,13.2004,7.60204,2.76614,0.268483,2.56378,7.92955,8.17934,3.86437,0.168139,23.8039,0.621948,0.362882,0.0741353,0.675029,1.9421,0.540297,0.217907,0.0589966,0.363409,0.162342,0.270326,0.399399,0.292169,0.669725,0.181492,5.84479,0.307653,,0.0786375,6.458,-1.15523,77.1961,0.0786375,0.68,-1.6943581029772758,-0.014444410800933838,0.0498371,743.4600219726562,,,,,,,64.7,4.313333333,64.7,4.313333333,,,,,,,,,,,,,,,,,,,"Rece Hinds","27493",677956
"Paul DeJong","WSN",44,186.096,169.543,33.9059,20.2948,6.55791,0.22327,6.82987,18.1411,23.6876,11.5801,0.0449311,59.8808,2.59541,1.23068,0.173234,2.19033,1.80601,0.693473,0.199984,0.0622264,0.321773,0.193386,0.259971,0.362149,0.27513,0.62212,0.162165,3.3834,0.260188,,-0.18296,15.824,-5.80588,72.6158,-0.18296,-0.3,-6.231956377625465,0.4862247705459595,0.0494483,426.1700134277344,,,,,,,152.5,3.46590909,152.5,3.46590909,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Daz Cameron","MIL",8,35.4416,32.3382,7.36402,4.69778,1.55123,0.155687,0.959326,3.94184,4.02521,2.44604,0.0181195,9.69012,0.345331,0.240524,0.0715118,0.423251,1.03806,0.290855,0.227719,0.069016,0.273411,0.252426,0.287118,0.374313,0.292528,0.661431,0.146594,5.50884,0.292062,,0.0327728,3.50441,-0.614954,83.545,0.0327728,0.18,-0.6594694443047047,-0.049276888370513916,0.0492916,999,,,,,,,30.3,3.7875,30.3,3.7875,,,,,,,,,,,,,,,,,,,"Daz Cameron","18353",663662
"Bryan Ramos","CHW",9,40.3586,37.0402,8.84173,5.78047,1.81577,0.140056,1.10543,4.34145,4.49571,2.46522,0.00634074,8.8916,0.501497,0.290145,0.0615259,0.668679,0.473546,0.130623,0.238706,0.0610829,0.220315,0.277253,0.293035,0.384822,0.299221,0.677857,0.146116,4.21535,0.283035,,-0.0250802,4.20559,-0.485281,90.871,-0.0250802,-0.02,-0.4440306946635246,-0.43666665628552437,0.0481784,711.4000244140625,,,,,,,37.6,4.177777777,37.6,4.177777777,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Vidal Bruján","CHC",12,50.835,46.2405,10.4149,7.49699,2.07268,0.240084,0.605101,5.8946,4.25191,3.63345,0.174937,10.219,0.449434,0.313606,0.198026,0.844386,2.59538,0.723822,0.225232,0.0714752,0.201023,0.355558,0.286307,0.319698,0.271394,0.606005,0.0944659,6.4263,0.274552,,0.139043,4.17142,-1.73711,72.2948,0.139043,0.26,-1.5327010303735733,0.2970370203256607,0.0480403,693.4500122070312,,,,,,,40.1,3.341666666,40.1,3.341666666,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Weston Wilson","PHI",23,97.7867,88.5179,19.2381,11.6797,3.82079,0.244181,3.49339,11.9492,11.4965,7.76104,0.270977,28.3894,0.585455,0.587184,0.335146,1.23709,2.77205,0.779987,0.217335,0.079367,0.29032,0.273378,0.283059,0.384413,0.293763,0.667472,0.167077,5.37433,0.275149,,0.0876843,9.76513,-1.60058,84.1556,0.0876843,-0.14,-1.7513995170593262,-1.0553671270608902,0.0479524,750.510009765625,,,,,,,87.1,3.786956521,87.1,3.786956521,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Otto Kemp","PHI",4,14.9674,13.4697,3.1782,2.02958,0.662398,0.0637197,0.422506,1.81134,1.7066,1.03683,0.0465116,3.99888,0.344864,0.0965891,0.0193981,0.215692,0.346858,0.0630405,0.235952,0.0692727,0.267173,0.25928,0.305051,0.388692,0.306723,0.693743,0.15274,5.57675,0.301337,,0.0181013,1.64904,-0.0906053,92.8453,0.0181013,0,-0.10901038907468319,0.06172839179635048,0.046884,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Otto Kemp","sa3020577",805249
"Drew Millas","WSN",4,13.5695,12.4434,3.03744,2.19147,0.585754,0.0632295,0.196981,1.39897,1.29583,0.919292,0.0325401,2.44824,0.0766943,0.0899426,0.0401991,0.263327,0.306864,0.0783583,0.2441,0.0677468,0.180422,0.37549,0.298125,0.348827,0.28761,0.646952,0.104727,5.0769,0.28726,,0.00551738,1.28862,-0.288558,80.9841,0.00551738,-0.01,-0.3007680266164243,0.2986419703811407,0.0467192,999,,,,,,,10.7,2.675,10.7,2.675,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Luke Maile","KCR",6,22.4473,19.9302,4.42475,3.09393,0.849694,0.0447424,0.436385,2.31095,2.22202,1.8451,0.00275428,6.02232,0.337098,0.143469,0.0981379,0.415176,0.176001,0.0745009,0.222012,0.0821968,0.268287,0.306376,0.296863,0.334823,0.285087,0.631686,0.11281,3.50043,0.29294,,-0.0353286,2.08661,-0.522433,77.0214,-0.0353286,-0.14,-0.6218628585338593,0.3229629546403885,0.0465458,999,,,,,,,11.3,1.883333333,11.3,1.883333333,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Mickey Gasper","MIN",4,14.6122,12.8829,3.20193,2.16353,0.649399,0.0465115,0.34249,1.68973,1.54284,1.3627,0.0116357,2.73078,0.237311,0.109606,0.0197229,0.283232,0.0861624,0.0271031,0.248541,0.0932572,0.186883,0.499014,0.329069,0.385924,0.319126,0.714993,0.137383,3.56518,0.288272,,-0.0224751,1.75416,0.0557901,105.99,-0.0224751,0.02,0.07705242931842804,-0.12403292581439018,0.0455649,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Shay Whitcomb","HOU",4,14.8399,13.6355,3.09624,1.92425,0.585371,0.0227417,0.563874,1.8045,1.80769,0.969633,0.0553127,4.00996,0.133179,0.0843916,0.0171283,0.216083,0.393171,0.0553676,0.227071,0.0653397,0.270215,0.241806,0.283284,0.397397,0.297883,0.680681,0.170325,5.25417,0.276879,,0.0334775,1.53059,-0.194239,91.9907,0.0334775,-0.03,-0.10167735069990158,0.03172839246690273,0.0439747,722.9500122070312,,,,,,,18.1,4.525,18.1,4.525,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Tyler Locklear","SEA",28,117.346,105.837,23.4252,15.4263,4.82107,0.321785,2.85603,12.1473,12.2127,8.79792,0.493151,33.3588,1.93802,0.601595,0.170782,1.93732,1.8654,0.343039,0.221332,0.0749744,0.284278,0.263736,0.29154,0.35392,0.287237,0.645459,0.132588,4.60792,0.292907,,0.037694,11.1088,-2.53025,89.3723,0.037694,0.08,-1.380419421941042,-2.118067666888237,0.0430849,725.6099853515625,,,,,,,102.3,3.653571428,102.3,3.653571428,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Samad Taylor","SEA",5,20.7081,18.6509,4.05364,2.81808,0.730419,0.09496,0.410187,2.43904,1.63177,1.53921,0.0162649,5.76632,0.171638,0.132826,0.213476,0.288173,1.19095,0.231896,0.217343,0.074329,0.278458,0.266931,0.281269,0.332667,0.274923,0.613936,0.115324,6.75121,0.288998,,0.109856,1.75742,-0.649471,80.7533,0.109856,0.14,-0.3433550298213959,0.06283950805664062,0.0424456,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Samad Taylor","22274",669392
"Jacob Hurtubise","CIN",7,29.7735,25.6314,5.98211,4.59711,0.91489,0.160859,0.309248,3.40929,1.96138,2.74084,0.0925485,6.44255,0.765252,0.16129,0.474737,0.604109,1.12805,0.310214,0.23339,0.0920564,0.216385,0.425428,0.323843,0.317832,0.293235,0.641675,0.0844416,6.08453,0.297931,,0.0388079,2.96071,-0.499852,77.9106,0.0388079,0.33,-0.7418478094041348,0.14995886385440826,0.0417714,749.75,,,,,,,24.4,3.485714285,24.4,3.485714285,,,,,,,,,,,,,,,,,,,"Jacob Hurtubise","27599",674441
"Tsung-Che Cheng","PIT",7,30.0204,26.8577,6.13635,4.22941,1.36475,0.12612,0.416068,3.25758,2.3663,2.29632,0.0490446,7.01347,0.203256,0.173636,0.489465,0.507337,0.960441,0.159594,0.228476,0.0764922,0.233624,0.327416,0.292437,0.335157,0.280978,0.627594,0.10668,5.84658,0.291824,,0.0763782,2.69241,-0.796843,73.584,0.0763782,0,-0.8649257868528366,0.25205761194229126,0.0404555,999,,,,,,,17.4,2.485714285,17.4,2.485714285,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Coco Montes","TBR",5,20.4915,18.8349,4.29949,2.92293,0.895649,0.0613831,0.419529,2.06802,2.13141,1.3266,0.00223767,5.38188,0.18196,0.124466,0.0235701,0.328103,0.257406,0.0706622,0.228272,0.0647391,0.262639,0.246495,0.283763,0.349165,0.281816,0.632928,0.120893,4.26883,0.294875,,-0.0110275,1.85147,-0.53025,83.2495,-0.0110275,-0.02,-0.401334248483181,0.10860082134604454,0.0404346,999,,,,,,,9.3,1.86,9.3,1.86,,,,,,,,,,,,,,,,,,,"Coco Montes","21547",663796
"Tim Anderson","LAA",23,97.478,91.0583,22.949,18.153,3.81756,0.277672,0.70081,10.0156,7.88209,4.38773,0.0233635,23.615,0.678834,0.447513,0.209725,2.42695,2.3639,0.794501,0.252025,0.0450126,0.24226,0.185803,0.290099,0.323137,0.274162,0.613236,0.0711119,4.96638,0.331123,,-0.0261795,8.21363,-3.1162,72.0715,-0.0261795,-0.21,-3.1218850146979094,0.25702403485774994,0.040062,639.260009765625,,,,,,,74.8,3.252173913,74.8,3.252173913,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"Will Wilson","CLE",23,94.8807,86.3932,18.4079,12.9078,3.59069,0.125048,1.78434,8.47689,8.82153,6.41122,0.204527,24.1183,0.736531,0.597785,0.741957,1.74822,0.835664,0.164581,0.213071,0.0675714,0.254196,0.265824,0.271468,0.319489,0.264353,0.590957,0.106418,3.3621,0.272123,,-0.0515202,7.25405,-3.7739,68.2205,-0.0515202,0,-3.4802228286862373,0.6889978051185608,0.0387157,999,,,,,,,68.1,2.960869565,68.1,2.960869565,,,,,,,,,,,,,,,,,,,"Will Wilson","25434",669717
"Alex Freeland","LAD",4,15.0339,13.4809,3.07837,2.0296,0.668903,0.0477332,0.332139,1.86116,1.51938,1.28356,0.0314046,4.16572,0.161758,0.0869841,0.0206351,0.232119,0.427891,0.0609204,0.22835,0.0853779,0.277089,0.308125,0.301313,0.358963,0.294687,0.660276,0.130613,5.65516,0.30278,,0.0345615,1.51236,-0.235024,87.065,0.0345615,0,-0.19626326858997345,0.06172839179635048,0.0380895,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Alex Freeland","sa3020653",690976
"Yohel Pozo","STL",4,13.5784,12.9836,3.25689,2.30778,0.664295,0.0130399,0.271778,1.25196,1.57944,0.398573,0.030167,1.48382,0.0710794,0.10352,0.021601,0.27794,0.00429136,0.00191453,0.250846,0.0293535,0.109278,0.268613,0.274884,0.366816,0.280494,0.6417,0.11597,1.79893,0.263434,,-0.0209673,1.21256,-0.365653,77.3177,-0.0209673,-0.02,-0.3865468744188547,0.2886419706046581,0.0368434,999,,,,,,,6.7,1.675,6.7,1.675,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Michael Stefanic","TOR",5,20.5803,18.4768,4.66154,3.80539,0.733727,0.0288359,0.0935874,2.06993,1.66335,1.55284,0.0342408,2.62415,0.328509,0.127059,0.0951695,0.555859,0.205412,0.0822375,0.252292,0.0754526,0.127508,0.591749,0.319396,0.310319,0.286695,0.629716,0.0580275,3.39155,0.287544,,-0.0354796,1.93941,-0.452636,83.9626,-0.0354796,0,-0.4107898846268654,0.07716049253940582,0.0365112,999,,,,,,,18.9,3.78,18.9,3.78,,,,,,,,,,,,,,,,,,,"Michael Stefanic","25353",683021
"Colby Thomas","ATH",7,29.7706,27.6401,6.32602,3.7311,1.47481,0.101903,1.0182,3.52195,3.30568,1.48865,0.00724288,8.74291,0.39971,0.179973,0.0621746,0.378763,0.602452,0.100753,0.228871,0.0500042,0.293676,0.17027,0.2765,0.400116,0.296208,0.676616,0.171245,5.31414,0.293917,,0.0367514,3.03086,-0.429359,89.5311,0.0367514,0,-0.31764837726950645,-0.32407405972480774,0.0363586,999,,,,,,,22.8,3.257142857,22.8,3.257142857,,,,,,,,,,,,,,,,,,,"Colby Thomas","sa3020713",687515
"Taylor Trammell","HOU",5,20.7758,18.3814,3.82286,2.30119,0.751181,0.0643405,0.706159,2.6053,2.20015,1.98459,0.0362478,6.21329,0.206789,0.131578,0.0714654,0.259115,0.629798,0.165134,0.207975,0.0955238,0.299063,0.31941,0.290482,0.371093,0.294264,0.661574,0.163118,5.52633,0.268831,,0.0250488,2.08298,-0.331789,89.4571,0.0250488,0.1,-0.22402289509773254,-0.13148147612810135,0.0349232,999,,,,,,,24.6,4.92,24.6,4.92,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Jorge Barrosa","ARI",6,24.5495,22.2708,5.16083,3.52881,1.18027,0.0951874,0.356556,2.77016,2.27181,1.71557,0.0339178,5.19059,0.209722,0.153748,0.19966,0.42778,0.750899,0.126501,0.231731,0.0698822,0.211434,0.330516,0.291013,0.341306,0.282208,0.632319,0.109575,5.6529,0.284658,,0.0575023,2.22578,-0.627597,75.3615,0.0575023,0.23,-0.660460177809,0.17444444820284843,0.0346513,999,,,,,,,16.8,2.8,16.8,2.8,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Jeferson Quero","MIL",2,8.8604,8.1829,1.98612,1.3289,0.39011,0.0316959,0.235409,0.909475,1.10373,0.538472,0.0132496,1.74172,0.0619596,0.062474,0.0145972,0.145639,0.116261,0.021337,0.242716,0.0607729,0.196573,0.309162,0.292404,0.384442,0.297819,0.676846,0.141726,4.26643,0.279298,,-0.0000567117,0.913411,-0.11643,87.0923,-0.0000567117,0.02,-0.13580883827307844,0.1743209846317768,0.0346329,745.1900024414062,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Gavin Sheets","SDP",79,337.021,304.496,71.6386,46.4427,14.802,0.756617,9.63721,37.1043,38.9291,27.3223,0.825433,73.3224,2.40655,2.51727,0.279505,5.83314,1.35968,0.392495,0.235269,0.08107,0.21756,0.372633,0.301024,0.3838,0.302527,0.684824,0.148531,3.02566,0.276726,,-0.464107,36.0061,-3.16578,94.302,-0.464107,-0.02,-2.7435185313224792,-8.221458930522203,0.0316895,557.0700073242188,,,,,,,331.3,4.193670886,331.3,4.193670886,,,,,,,,,,,,,,,,,,,"Gavin Sheets","19901",657757
"Tomás Nido","DET",6,22.748,20.8631,4.64254,3.38368,0.808071,0.0245488,0.426239,2.02287,1.97532,1.05061,0.0390624,5.64019,0.168057,0.155911,0.498836,0.489034,0.0806654,0.0315343,0.222524,0.0461845,0.247942,0.186271,0.263571,0.324901,0.261001,0.588472,0.102376,2.66202,0.281978,,-0.0315834,1.6785,-0.965495,65.8219,-0.0315834,0,-0.9156744331121445,0.46296295523643494,0.0316746,999,,,,,,,12.9,2.15,12.9,2.15,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Jared Serna","MIA",4,15.5298,14.2342,3.46246,2.40213,0.734868,0.0406635,0.284804,1.60099,1.61323,1.01999,0.101367,2.90319,0.15011,0.101824,0.0236702,0.320006,0.382546,0.0557807,0.24325,0.0656797,0.186943,0.351335,0.298758,0.360616,0.290845,0.659374,0.117366,4.8271,0.285043,,0.0273609,1.51476,-0.290262,80.1644,0.0273609,0,-0.3382819686084986,0.12345679104328156,0.0315003,999,,,,,,,8.7,2.175,8.7,2.175,,,,,,,,,,,,,,,,,,,"Jared Serna","sa3015579",691858
"David Bote","LAD",2,10.0226,9.124,2.15709,1.38221,0.435965,0.0156851,0.323227,1.21382,1.22717,0.683248,0.00122837,2.38384,0.129324,0.0578915,0.0281247,0.201421,0.0652868,0.0240255,0.236419,0.0681708,0.237846,0.286617,0.29713,0.393918,0.3053,0.691048,0.157499,3.62667,0.283229,,-0.0134647,1.0929,-0.0720231,94.1813,-0.0134647,0.01,-0.08268809039145708,0.04682609625160694,0.0309605,750.75,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"David Bote","14593",623520
"Adam Duvall",,18,76,69.4139,14.5087,7.89621,2.94121,0.261467,3.4098,8.53133,10.3809,4.98275,0.00270332,22.2932,1.00346,0.519255,0.0752606,0.755155,0.431134,0.134067,0.209017,0.0655625,0.293332,0.223509,0.269956,0.406291,0.295943,0.676247,0.197274,3.90703,0.250935,,-0.0743327,7.72133,-1.11212,87.3829,-0.0743327,-0.22,-1.1886247992515564,-1.0533333122730255,0.0306904,999,,,,,,,69.9,3.883333333,69.9,3.883333333,,,,,,,,,,,,,,,,,,,"Adam Duvall","10950",594807
"Enmanuel Valdez","PIT",7,30.0204,26.9623,6.25237,3.85167,1.40945,0.0539476,0.937294,3.31918,3.62773,2.5637,0.0442257,6.42383,0.201996,0.218267,0.0740778,0.449432,0.287261,0.115328,0.231893,0.0853988,0.213982,0.399093,0.301141,0.392458,0.306235,0.6936,0.160566,3.56395,0.268174,,-0.0395427,3.29587,-0.193384,90.519,-0.0395427,0.08,-0.37738772854208946,-0.33049382269382477,0.0306282,999,,,,,,,27.9,3.985714285,27.9,3.985714285,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Bryan De La Cruz","NYY",5,20.764,19.1449,4.69832,3.04723,0.945919,0.0511979,0.653972,2.38389,2.49289,1.31999,0.0209231,5.20711,0.108849,0.170156,0.0200757,0.340571,0.160599,0.0546145,0.245408,0.0635711,0.250776,0.253498,0.295371,0.402642,0.30599,0.698013,0.157234,3.57343,0.300605,,-0.0240992,2.27557,-0.137819,96.1131,-0.0240992,-0.05,-0.11587291955947876,-0.28148147836327553,0.0305539,490.9100036621094,,,,,,,24.3,4.86,24.3,4.86,,,,,,,,,,,,,,,,,,,"Bryan De La Cruz","19600",650559
"James McCann","ATL",2,9.07575,8.23795,1.97952,1.36949,0.354224,0.0130333,0.242772,1.00226,1.04384,0.523266,0.00140456,2.20679,0.0969703,0.0681632,0.0475572,0.17778,0.0630259,0.0306967,0.240293,0.0576554,0.243153,0.237116,0.291245,0.374866,0.294633,0.666111,0.134573,3.23552,0.296548,,-0.0150414,0.912601,-0.142269,84.1349,-0.0150414,0.02,-0.18595315143465996,0.1743209846317768,0.0301913,744.8300170898438,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Robert Hassell III","WSN",21,88.2019,80.5385,19.1353,14.0486,3.57263,0.235526,1.27855,8.90045,8.1592,6.3374,0.346639,21.221,0.498634,0.532617,0.294685,1.77787,2.40967,0.379706,0.237592,0.0718511,0.240595,0.298638,0.295441,0.335425,0.281308,0.630866,0.0978332,5.14784,0.304871,,0.171043,7.93359,-2.31808,76.7581,0.171043,0,-2.262258231639862,-0.3960905373096466,0.0301479,714.8499755859375,,,,,,,68.2,3.247619047,68.2,3.247619047,,,,,,,,,,,,,,,,,,,"Robert Hassell III","sa3014701",690987
"Jhonkensy Noel","CLE",46,194.602,178.627,39.7555,24.3034,8.10113,0.303577,7.04738,20.171,24.7637,11.7321,0.303445,53.1237,2.80761,1.24734,0.188314,3.29517,0.492882,0.168739,0.222562,0.0602874,0.272986,0.220844,0.279276,0.389672,0.293989,0.668948,0.16711,2.70445,0.273244,,-0.264964,19.4682,-3.15035,88.963,-0.264964,-0.21,-2.707300513982773,-3.4978491812944412,0.0297296,393.94000244140625,,,,,,,179,3.891304347,179,3.891304347,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
