Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Otto Kemp","PHI",4,15,14,3,2,1,0,0,2,2,1,0,4,1,0,0,,0,0,0.221985,0.0704422,0.280121,0.25147,0.302246,0.366625,0.29911,0.668872,0.144641,6.39147,0.292116,-0.00005664,-0.00455348,1.5926,-0.185278,87.7407,-0.00461012,0.062304,-0.22719648387283087,0.11693362891674042,0.0415077,999,,,,,,,11.7,2.925,11.7,2.925,,,,,,,,,,,,,,,,,,,"Otto Kemp","sa3020577",805249
"Blaine Crim","TEX",10,45,41,10,6,2,0,2,5,5,3,0,10,1,0,0,,0,0,0.236685,0.0683826,0.229131,0.298443,0.296108,0.400585,0.306255,0.696693,0.163899,3.12961,0.276393,-0.000685839,-0.0568418,4.95336,-0.28989,96.3226,-0.0575276,0.0457226,-0.24616482481360435,-0.8672402873635292,0.0405091,999,,,,,,,51.6,5.16,51.6,5.16,,,,,,,,,,,,,,,,,,,"Blaine Crim","25714",688760
"Drew Millas","WSN",3,14,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.233933,0.0802433,0.190897,0.420349,0.296193,0.329943,0.281287,0.626136,0.0960097,5.17248,0.281598,0.0000689109,0.0017117,1.23639,-0.361551,76.744,0.00178061,0.0511319,-0.3777313739992678,0.31965038925409317,0.0399292,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Kevin Alcántara","CHC",5,20,19,4,3,1,0,1,2,2,1,0,6,0,0,0,,0,0,0.234054,0.0682643,0.303149,0.225184,0.286923,0.377044,0.292498,0.663967,0.14299,5.12032,0.31512,-0.000066383,0.0000851782,1.99906,-0.351365,86.4453,0.0000187952,0.0279804,-0.3253428738207731,0.027980424463748932,0.0391953,706.3300170898438,,,,,,,18.7,3.74,18.7,3.74,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"David Peralta",,34,147,134,32,21,7,1,3,15,16,11,0,31,1,1,0,,1,0,0.24086,0.072549,0.211765,0.342593,0.3,0.374194,0.298135,0.674194,0.133333,3.4488,0.288571,-0.084474,-0.194863,15.1509,-1.88965,88.8839,-0.279337,-0.197407,-2.1731789112091064,-2.3460183143615723,0.0391131,750.8699951171875,,,,,,,137.3,4.038235294,137.3,4.038235294,,,,,,,,,,,,,,,,,,,"David Peralta","2136",444482
"David Villar","SFG",8,35,31,7,4,1,0,1,4,4,3,0,10,1,0,0,,0,0,0.223662,0.0889982,0.290172,0.306708,0.30481,0.380265,0.305019,0.685075,0.156603,2.31267,0.290999,-0.000191953,-0.0527321,3.85102,-0.262219,94.2618,-0.0529241,0.111954,-0.2939624823629856,-0.5199901014566422,0.0382277,999,,,,,,,32.5,4.0625,32.5,4.0625,,,,,,,,,,,,,,,,,,,"David Villar","24782",681584
"Miles Mastrobuoni","SEA",25,108,97,21,15,4,0,1,11,8,10,0,24,0,1,0,,4,1,0.216862,0.0940459,0.220224,0.427046,0.289534,0.297178,0.267334,0.586712,0.0803162,5.32095,0.276501,0.0080325,0.183857,8.51183,-4.03882,75.4419,0.19189,-0.612077,-2.823535978794098,-0.41007034480571747,0.0381679,748.780029296875,,,,,,,76.4,3.056,76.4,3.056,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Tyler Locklear","SEA",27,118,105,22,14,5,0,3,13,12,9,0,36,3,1,0,,2,0,0.208718,0.0782531,0.304918,0.256637,0.289333,0.345082,0.285238,0.634415,0.136364,4.36637,0.283225,-0.00554797,-0.0161054,11.0077,-2.73821,87.9734,-0.0216534,0.210678,-1.6390064880251884,-1.9379328191280365,0.0381445,725.6099853515625,,,,,,,100.7,3.729629629,100.7,3.729629629,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Blaze Alexander","ARI",11,45,41,9,6,2,0,1,5,4,3,0,14,1,0,0,,1,0,0.228485,0.0766998,0.302606,0.253465,0.301167,0.362824,0.296696,0.66399,0.134339,5.0286,0.315583,-0.000614891,-0.0414707,4.64989,-0.638555,85.0756,-0.0420856,0.0678515,-0.8481238931417465,-0.3113152012228966,0.0374695,746.6199951171875,,,,,,,38.5,3.5,38.5,3.5,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Niko Kavadas","LAA",6,26,22,4,2,1,0,1,3,3,3,0,9,1,0,0,,0,0,0.200601,0.133694,0.361944,0.369378,0.322396,0.378359,0.315505,0.700755,0.177758,2.17924,0.29211,-0.00105,-0.0453163,3.0123,0.0240538,101.008,-0.0463663,0.04851,-0.016907382756471634,-0.4840517193078995,0.0369051,750.9099731445312,,,,,,,24.7,4.116666666,24.7,4.116666666,,,,,,,,,,,,,,,,,,,"Niko Kavadas","29782",694359
"Curt Casali",,6,23,20,4,3,1,0,0,2,2,3,0,6,0,0,0,,0,0,0.2,0.113402,0.257732,0.44,0.307292,0.284849,0.27662,0.59214,0.0848485,1.44093,0.265487,-0.00210234,-0.0465558,1.99258,-0.693618,74.1484,-0.0486581,-0.117183,-0.7429363653063774,0.33420608192682266,0.0365558,999,,,,,,,14.3,2.383333333,14.3,2.383333333,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Colby Thomas","ATH",7,30,28,6,4,2,0,1,3,4,1,0,9,1,0,0,,1,0,0.219293,0.0403852,0.303325,0.133142,0.26388,0.392716,0.286938,0.656596,0.173423,5.40146,0.283096,-0.000417857,-0.00215877,2.86435,-0.661284,83.0425,-0.00257662,0.246536,-0.5874840968754143,-0.07846426963806152,0.0357948,999,,,,,,,28.7,4.1,28.7,4.1,,,,,,,,,,,,,,,,,,,"Colby Thomas","sa3020713",687515
"Jeferson Quero","MIL",2,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.227603,0.0752212,0.227876,0.330097,0.287611,0.365617,0.29024,0.653228,0.138015,3.33219,0.267559,-0.0000874766,0.00053305,0.897245,-0.177233,82.0111,0.000445573,0.0502991,-0.19694741189596243,0.23085461556911469,0.0354851,745.1900024414062,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Jorge Barrosa","ARI",6,25,23,5,3,1,0,0,3,2,2,0,5,0,0,0,,1,0,0.22837,0.0786676,0.211496,0.371957,0.293949,0.340613,0.284207,0.634562,0.112243,5.68746,0.28115,-0.00034125,-0.0000680051,2.33203,-0.605998,76.702,-0.000409255,0.237754,-0.6994530654919799,0.18358709663152695,0.0340832,999,,,,,,,15.8,2.633333333,15.8,2.633333333,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Jair Camargo","MIN",2,9,9,2,1,0,0,0,1,1,0,0,3,0,0,0,,0,0,0.21314,0.0457132,0.368463,0.124064,0.255097,0.388998,0.281106,0.644094,0.175857,3.19828,0.298706,-0.000120619,-0.00853406,0.830037,-0.244442,79.3787,-0.00865468,0.0603093,-0.22542570158839226,0.2408648319542408,0.0334858,999,,,,,,,2.2,1.1,2.2,1.1,,,,,,,,,,,,,,,,,,,"Jair Camargo","21730",665856
"Andrés Chaparro","WSN",6,25,23,6,3,1,0,1,3,3,2,0,5,0,0,0,,0,0,0.244755,0.0759494,0.213608,0.355556,0.310127,0.412587,0.31741,0.722714,0.167832,3.10653,0.283333,-0.00344133,-0.0350842,2.97437,0.0614542,100.965,-0.0385255,0.0406,-0.009811747819185257,-0.5143382586538792,0.032479,748.9099731445312,,,,,,,28.9,4.816666666,28.9,4.816666666,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Stuart Fairchild","ATL",13,56,49,11,7,2,0,2,7,6,4,0,15,1,0,0,,2,1,0.220024,0.0769957,0.276497,0.278469,0.296576,0.37087,0.297532,0.667445,0.150846,6.19382,0.282982,-0.00053625,0.00868488,5.7202,-0.74346,86.0783,0.00814863,-0.401008,-0.9108184380456805,-0.6357299983501434,0.0324063,748.1599731445312,,,,,,,53.2,4.092307692,53.2,4.092307692,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Adam Frazier","PIT",36,157,142,34,25,7,1,2,15,11,11,0,24,2,1,1,,3,1,0.242591,0.0715078,0.153323,0.466387,0.305511,0.332737,0.287535,0.638248,0.0901462,4.77898,0.280615,0.0276448,-0.116083,14.8736,-3.34215,77.98,-0.0884386,-0.296795,-4.184753529727459,-0.7481836676597595,0.0319072,745.6599731445312,,,,,,,135.1,3.752777777,135.1,3.752777777,,,,,,,,,,,,,,,,,,,"Adam Frazier","15223",624428
"Eguy Rosario","SDP",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.220682,0.0767532,0.257152,0.298475,0.285301,0.372878,0.291243,0.658179,0.152195,5.02761,0.272986,-0.000753381,0.000438521,1.00634,-0.18896,86.736,-0.00031486,0.0751498,-0.16222755450871773,0.1118781752884388,0.0303661,709.030029296875,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Eguy Rosario","19964",666703
"Yohel Pozo","STL",4,14,14,4,2,1,0,0,1,2,0,0,2,0,0,0,,0,0,0.261499,0.0135288,0.135919,0.0995359,0.272118,0.399966,0.291695,0.672084,0.138467,2.27984,0.278774,-0.000118315,-0.0164029,1.36192,-0.249801,84.8279,-0.0165212,-0.189303,-0.2662478983402252,0.08152996003627777,0.0288614,999,,,,,,,11.3,2.825,11.3,2.825,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Vidal Bruján","CHC",12,51,46,10,7,2,0,1,5,4,4,0,10,0,0,0,,3,1,0.223048,0.0807186,0.200027,0.403538,0.291809,0.336349,0.282116,0.628158,0.113302,6.14937,0.267362,0.00752791,-0.0393158,4.57991,-1.29614,79.4841,-0.0317879,-0.188288,-1.2629210241138935,-0.15217725932598114,0.0285143,693.4500122070312,,,,,,,40.1,3.341666666,40.1,3.341666666,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Connor Joe","CIN",12,50,44,10,6,2,0,1,6,5,5,0,12,1,0,0,,1,0,0.222252,0.105532,0.23344,0.452072,0.312909,0.363138,0.303612,0.676047,0.140886,4.09254,0.272647,0.00453245,-0.0768944,5.39829,-0.427537,84.8684,-0.0723619,0.245597,-0.9726307019591331,-0.43464961647987366,0.0278283,650.75,,,,,,,47.1,3.925,47.1,3.925,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Liover Peguero","PIT",7,30,28,7,4,1,0,1,3,3,2,0,7,0,0,0,,1,0,0.232267,0.0551249,0.247224,0.222976,0.275082,0.34711,0.275101,0.622193,0.114843,5.46767,0.295228,0.0000929801,0.057882,2.57859,-0.947044,69.643,0.057975,0.0359833,-1.0350361503660679,0.28876109793782234,0.0277397,999,,,,,,,31.4,4.485714285,31.4,4.485714285,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Esteury Ruiz","LAD",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,1,0,0.244427,0.0690543,0.220098,0.313743,0.316091,0.379715,0.309785,0.695806,0.135288,7.24699,0.298904,0.000398298,0.0546643,0.569323,-0.0182827,97.1887,0.0550626,0.0409583,0.03819211944937706,0.059013856574893,0.0275421,595.2899780273438,,,,,,,3.5,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"José Fermín","STL",6,25,22,5,4,1,0,0,2,2,2,0,3,0,0,0,,1,0,0.229943,0.0932804,0.12905,0.722827,0.315981,0.326649,0.292799,0.64263,0.0967061,4.70426,0.255263,-0.00131121,0.00305712,2.50488,-0.433145,85.5685,0.00174591,-0.22699,-0.4312628209590912,-0.17282340675592422,0.0249585,750.719970703125,,,,,,,16.8,2.8,16.8,2.8,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Tim Anderson","LAA",23,98,92,23,18,4,0,1,9,7,4,0,23,1,1,0,,2,1,0.245744,0.0460526,0.235071,0.195909,0.284058,0.327021,0.27268,0.611079,0.0812771,4.50905,0.313998,0.0370148,0.0137731,8.11684,-3.2385,71.0338,0.0507879,-0.319822,-3.1671738997101784,0.13928285241127014,0.0239573,639.260009765625,,,,,,,73.8,3.208695652,73.8,3.208695652,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"Samad Taylor","SEA",5,21,18,4,3,1,0,0,2,2,2,0,6,0,0,0,,1,0,0.215199,0.0882234,0.288647,0.305645,0.290283,0.316252,0.274738,0.606535,0.101054,6.36961,0.295725,0.000035,0.0992406,1.7425,-0.648101,80.6239,0.0992756,-0.039865,-0.3538942188024521,-0.11332179605960846,0.0226512,999,,,,,,,15.2,3.04,15.2,3.04,,,,,,,,,,,,,,,,,,,"Samad Taylor","22274",669392
"Matt Koperniak","STL",5,20,19,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.243385,0.0569308,0.199282,0.285679,0.292378,0.354524,0.287624,0.646901,0.111139,3.77554,0.288414,-0.000653823,-0.0258154,1.92062,-0.429801,82.0988,-0.0264693,0.213353,-0.45616177655756474,-0.0033137351274490356,0.0224278,999,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Cal Stevenson","PHI",6,25,22,5,3,1,0,0,3,2,3,0,6,0,0,0,,1,0,0.218553,0.126413,0.236552,0.534398,0.318099,0.318848,0.291432,0.636947,0.100295,5.81925,0.283444,-0.00215397,0.0529519,2.49855,-0.464589,82.5923,0.0507979,-0.0325905,-0.47597240656614304,-0.1600596122443676,0.0224016,999,,,,,,,19.8,3.3,19.8,3.3,,,,,,,,,,,,,,,,,,,"Cal Stevenson","22411",670276
"Alex Freeland","LAD",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.210886,0.0994144,0.300872,0.330421,0.298487,0.339455,0.288231,0.637942,0.128569,5.61196,0.288686,0,0.027941,0.965191,-0.210019,82.7363,0.027941,0.0133714,-0.17925352044403553,0.04948254115879536,0.0215536,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Alex Freeland","sa3020653",690976
"Bryan De La Cruz","NYY",5,20,19,5,3,1,0,1,2,3,1,0,5,0,0,0,,0,0,0.245109,0.0592092,0.263531,0.224676,0.290909,0.40004,0.302808,0.690949,0.154932,3.36017,0.304029,-0.00369509,-0.0215009,2.18349,-0.187017,93.8862,-0.025196,-0.091568,-0.1669851653277874,-0.31008652597665787,0.0210354,490.9100036621094,,,,,,,24.3,4.86,24.3,4.86,,,,,,,,,,,,,,,,,,,"Bryan De La Cruz","19600",650559
"Garrett Stubbs","PHI",4,14,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.218503,0.0975971,0.24571,0.397205,0.302835,0.308671,0.279639,0.611505,0.090168,4.40338,0.286601,0.000156176,-0.0073301,1.23937,-0.386124,74.685,-0.00717392,-0.0977665,-0.4274091701954603,0.17538167536258698,0.0188677,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Nacho Alvarez Jr.","ATL",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.247212,0.092257,0.207578,0.444444,0.329489,0.33829,0.3034,0.667779,0.0910781,4.65108,0.306173,-0.0000411972,0.00409864,0.54363,-0.043975,90.0131,0.00405744,0.012285,-0.05587270576506853,0.0664516668766737,0.0185822,742.6799926757812,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Tucker Barnhart","TEX",6,23,21,4,3,1,0,0,2,2,2,0,6,0,0,0,,0,0,0.207474,0.0817487,0.265228,0.308221,0.278826,0.288283,0.259097,0.567109,0.0808093,2.83932,0.27979,-0.00220253,-0.0352268,1.656,-1.00724,63.3163,-0.0374293,-0.031643,-0.9932396970689297,0.41588782891631126,0.0182721,999,,,,,,,10.3,1.716666666,10.3,1.716666666,,,,,,,,,,,,,,,,,,,"Tucker Barnhart","10200",571466
"Matt Mervis","MIA",67,288,259,57,33,13,0,11,27,31,23,0,84,4,2,0,,1,0,0.219576,0.0785459,0.290634,0.270257,0.289014,0.397756,0.302294,0.68677,0.17818,2.6052,0.275574,-0.106764,-0.361467,30.7103,-2.75812,87.8411,-0.46823,0.750585,-4.624056547880173,-4.832131266593933,0.0180017,580.3599853515625,,,,,,,284.2,4.241791044,284.2,4.241791044,,,,,,,,,,,,,,,,,,,"Matt Mervis","27845",670223
"Mitch Haniger",,25,106,95,21,14,4,0,4,12,12,9,0,30,1,1,0,,0,0,0.223195,0.086444,0.282908,0.305556,0.29666,0.380744,0.301252,0.677404,0.157549,1.51981,0.281879,-0.033264,-0.183803,11.2347,-1.10501,91.0186,-0.217067,-0.260064,-1.3251095861196518,-2.0475640296936035,0.0179645,703.6500244140625,,,,,,,101.8,4.072,101.8,4.072,,,,,,,,,,,,,,,,,,,"Mitch Haniger","14274",571745
"Tsung-Che Cheng","PIT",4,15,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.217868,0.0892607,0.243929,0.365929,0.290632,0.319726,0.275534,0.610358,0.101858,5.74555,0.2837,0,0.0175243,1.29452,-0.468297,69.9333,0.0175243,0.0626786,-0.5237561203539371,0.18906746059656143,0.0178467,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Jacob Hurtubise","CIN",7,30,25,6,5,1,0,0,3,1,3,0,6,1,0,0,,2,0,0.226142,0.109654,0.215819,0.508083,0.339687,0.282906,0.293059,0.622594,0.0567642,6.49435,0.299057,-0.00010626,0.11367,2.98639,-0.509108,77.7927,0.113563,0.0198705,-0.6791835725307465,-0.15914180874824524,0.017322,749.75,,,,,,,27.3,3.9,27.3,3.9,,,,,,,,,,,,,,,,,,,"Jacob Hurtubise","27599",674441
"Owen Caissie","CHC",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.223714,0.102106,0.32899,0.310362,0.30581,0.370121,0.301467,0.675931,0.146407,4.28631,0.319286,-0.000080137,-0.0110021,1.0717,-0.103505,92.4591,-0.0110822,0.036863,-0.10158575791865587,-0.07147032022476196,0.0170765,741.4000244140625,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Owen Caissie","sa3014465",683357
"Ryan Noda","LAA",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.195069,0.143674,0.339729,0.422908,0.325916,0.365938,0.313994,0.691854,0.170869,3.64291,0.274365,-0.000662785,-0.0114103,1.19256,-0.00274164,99.9504,-0.0120731,0.0117494,-0.012652677542064339,-0.1718926029279828,0.0164002,748.8599853515625,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Ryan Noda","23312",676116
"Drew Avans","ATH",4,15,14,3,2,1,0,0,2,1,1,0,4,0,0,0,,1,0,0.215992,0.0938585,0.271311,0.345944,0.291735,0.294411,0.267727,0.586146,0.0784189,6.35301,0.29917,-0.00126447,0.038224,1.20029,-0.562527,69.597,0.0369595,0.0763043,-0.48737888410687447,0.13047101348638535,0.0154219,999,,,,,,,10.6,2.65,10.6,2.65,,,,,,,,,,,,,,,,,,,"Drew Avans","sa3006937",682183
"Brewer Hicklen","DET",1,5,4,1,1,0,0,0,1,0,0,0,2,0,0,0,,0,0,0.204158,0.0864069,0.332146,0.260147,0.290931,0.357059,0.290719,0.64799,0.152902,7.18913,0.286413,-0.000313228,0.0329264,0.492607,-0.094998,86.622,0.0326132,0.00234,-0.04429345205426216,0.020395556464791298,0.014974,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Pedro León","HOU",1,5,5,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.215447,0.0745455,0.32,0.232955,0.290676,0.376016,0.296205,0.666693,0.160569,6.05403,0.295681,-0.000252857,-0.00296548,0.519081,-0.0735468,90.8162,-0.00321834,0.0119686,-0.05646477174013853,0.03017844818532467,0.0148761,749.3400268554688,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Austin Shenton","SEA",4,15,14,3,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.19821,0.0995408,0.330275,0.301387,0.282759,0.349019,0.283157,0.631777,0.150808,2.54633,0.272772,-0.00068425,-0.0226473,1.41024,-0.382714,86.5165,-0.0233315,0.0542045,-0.2598469592630863,-0.11107327789068222,0.0148672,999,,,,,,,11.7,2.925,11.7,2.925,,,,,,,,,,,,,,,,,,,"Austin Shenton","25425",668853
"Hao-Yu  Lee","DET",1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.237709,0.0734595,0.226247,0.324687,0.300208,0.369472,0.297126,0.66968,0.131763,5.85305,0.291185,-0.0000445714,0.003572,0.518387,-0.0692178,91.1065,0.00352743,0.00222857,-0.04759902763180435,0.02028412790969014,0.0146206,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Tyler Gentry","KCR",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.227497,0.0856583,0.274435,0.312126,0.302662,0.356105,0.295146,0.658768,0.128608,4.16167,0.300942,-0.000255882,-0.00727349,1.01211,-0.153055,84.0619,-0.00752937,0.0955124,-0.1892114239744842,-0.011895053088665009,0.0137926,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
"Vinny Capra","CHW",19,81,73,16,11,3,0,1,8,6,7,0,19,1,1,0,,1,0,0.213972,0.0812054,0.234448,0.346368,0.284441,0.299386,0.265581,0.583827,0.085414,4.27063,0.27545,-0.0084302,-0.0533128,6.26335,-3.13833,67.3257,-0.061743,0.0247947,-3.067131295800209,0.49423915334045887,0.0130149,999,,,,,,,60.6,3.189473684,60.6,3.189473684,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Everson Pereira","NYY",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.228588,0.0714122,0.327544,0.218023,0.289748,0.415781,0.308557,0.70553,0.187193,5.52968,0.303098,-0.000403964,0.00614299,1.1384,-0.0468499,97.9099,0.00573902,-0.0900627,-0.01849711360409856,-0.19932196289300919,0.0126605,748.030029296875,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"James McCann","ATL",2,9,9,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.224291,0.059296,0.268624,0.22074,0.275956,0.352742,0.278934,0.628698,0.128452,3.74404,0.28588,-0.003406,-0.00918714,0.814056,-0.260422,73.6083,-0.0125931,-0.050024,-0.3021903792396188,0.13053155317902565,0.0124808,744.8300170898438,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Ryan Kreidler","DET",1,5,4,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0.195729,0.0955532,0.322573,0.296222,0.28173,0.31942,0.272715,0.601151,0.123691,5.34219,0.27515,0.000452269,0.00368282,0.420163,-0.167442,74.0203,0.00413509,0.0334777,-0.14521569106727839,0.08764439821243286,0.0114911,745.6799926757812,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Luis Guillorme","HOU",1,5,4,1,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.226936,0.113719,0.197547,0.575655,0.316639,0.300333,0.284037,0.616971,0.073397,3.87319,0.283235,-0.000476538,-0.0103542,0.469699,-0.122929,82.299,-0.0108307,-0.00551423,-0.11345905251801014,0.0491154002957046,0.0109397,999,,,,,,,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,"Luis Guillorme","16451",641645
"Jake Mangum","TBR",15,66,63,16,12,3,0,0,7,5,2,0,14,1,0,0,,2,1,0.248096,0.0348215,0.205876,0.169139,0.280973,0.327247,0.270144,0.60822,0.0791512,6.16947,0.310291,-0.00772599,0.0624311,5.37318,-2.33098,75.0798,0.0547051,0.279927,-1.8235964365303516,-0.28457915782928467,0.0106822,999,,,,,,,45.3,3.02,45.3,3.02,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Chadwick Tromp","BAL",1,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.215086,0.0738752,0.257096,0.287345,0.27291,0.331625,0.270118,0.604534,0.116539,2.53175,0.272216,-0.000540909,-0.00656286,0.380999,-0.165424,73.6359,-0.00710377,-0.0048802,-0.14804259222000837,0.08694078307598829,0.0105806,740,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Blake Sabol","BOS",1,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.229878,0.0839033,0.301283,0.278486,0.298881,0.37206,0.298162,0.670942,0.142182,4.4941,0.310259,0.000134884,-0.00255818,0.47368,-0.0589677,84.8463,-0.00242329,-0.0700856,-0.08139069331809878,0.019420593976974487,0.00948332,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Blake Sabol","25805",666165
"Austin Martin","MIN",5,20,17,4,3,1,0,0,2,1,2,0,4,1,0,0,,1,0,0.228809,0.106293,0.186449,0.570092,0.330562,0.299648,0.292523,0.630209,0.0708384,5.45165,0.284182,0.00404857,0.037887,1.99947,-0.350955,87.3701,0.0419355,-0.197006,-0.24848995357751846,-0.34145013988018036,0.00876485,747.510009765625,,,,,,,19.2,3.84,19.2,3.84,,,,,,,,,,,,,,,,,,,"Austin Martin","27462",668885
"Nick Loftin","KCR",1,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.239367,0.0934756,0.168206,0.555721,0.316063,0.344114,0.29764,0.660177,0.104747,4.584,0.277445,0.000181791,0.000728391,0.516004,-0.0665792,85.8074,0.000910182,-0.0219534,-0.07998231390956789,-0.004052197560667992,0.00860487,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Zack Short","HOU",1,5,4,1,1,0,0,0,1,0,1,0,2,0,0,0,,0,0,0.18872,0.127882,0.294742,0.433878,0.298195,0.314112,0.281197,0.612307,0.125392,4.0403,0.254402,-0.00024544,-0.00278687,0.458174,-0.134453,80.3113,-0.00303231,0.00746704,-0.11718515190295875,0.025676916353404522,0.00813007,999,,,,,,,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,"Zack Short","19562",670097
"Marco Luciano","SFG",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.218399,0.102655,0.308129,0.333155,0.300462,0.362021,0.296181,0.662483,0.143622,3.50949,0.296705,0.000326066,-0.0128255,1.02917,-0.146044,88.3357,-0.0124994,-0.0709864,-0.15249167662113905,-0.10709749907255173,0.00812631,732.5900268554688,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
